code,color,descript,stdcost,price,division,category,season,user4,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,size1,size2,size3,size4,size5,size6,size7,size8,size9,size10,size11,size12,sku,cost,grp,warehouse,memo,qty1,qty2,qty3,qty4,qty5,qty6,qty7,qty8,qty9,qty10,qty11,qty12,onhand,onorder,wip,pick,alloc,available,is_actual,active,ats1,ats2,ats3,ats4,ats5,ats6,ats7,ats8,ats9,ats10,ats11,ats12,nowip_ats1,nowip_ats2,nowip_ats3,nowip_ats4,nowip_ats5,nowip_ats6,nowip_ats7,nowip_ats8,nowip_ats9,nowip_ats10,nowip_ats11,nowip_ats12,nowip_total,descript
D1340W,GOLD/RED/BLK,1 PC PEACHSKIN DRESS,,39.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,19,10,11,16,31,24,15,0,0,0,126,0,0,0,0,126.0000,,1,0,0,19.0000,10.0000,11.0000,16.0000,31.0000,24.0000,15.0000,0,0,0,0,0,19,10,11,16,31,24,15,0,0,0,126,GOLD/RED/BLK
D1341,ORG MULTI,2 PC JKT DRESS,,39.0000,M1,JKDR,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,4,7,11,7,10,0,0,0,0,0,0,39,0,0,0,0,39.0000,,1,0,4.0000,7.0000,11.0000,7.0000,10.0000,0,0,0,0,0,0,0,4,7,11,7,10,0,0,0,0,0,0,39,ORANGE MULTI
D1341,SFM MULTI,2 PC JKT DRESS,,39.0000,M1,JKDR,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,12,19,24,26,14,0,0,0,0,0,0,95,1,0,0,0,94.0000,,1,0,12.0000,19.0000,23.0000,26.0000,14.0000,0,0,0,0,0,0,0,12,19,23,26,14,0,0,0,0,0,0,94,SEAFOAM MULTI
D1341W,ORG MULTI,2 PC JKT DRESS,,39.0000,W6,JKDR,18SP,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,2,15,12,22,9,0,0,0,0,60,0,0,0,0,60.0000,,1,0,0,0,2.0000,15.0000,12.0000,22.0000,9.0000,0,0,0,0,0,0,0,2,15,12,22,9,0,0,0,0,60,ORANGE MULTI
D1341W,SFM MULTI,2 PC JKT DRESS,,39.0000,W6,JKDR,18SP,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,10,30,30,31,15,0,0,0,0,116,0,0,0,0,116.0000,,1,0,0,0,10.0000,30.0000,30.0000,31.0000,15.0000,0,0,0,0,0,0,0,10,30,30,31,15,0,0,0,0,116,SEAFOAM MULTI
D1342,WHT/ROYAL,2 PC PRINTED PEACHSKIN SKIRT SUIT,,45.0000,M1,SUIT,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0000,,1,0,2.0000,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,WHITE/ROYAL
D1342W,WHT/ROYAL,2 PC PRINTED PEACHSKIN SKIRT SUIT,,45.0000,W3,SUIT,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,2,10,4,18,20,8,0,0,0,62,0,0,0,0,62.0000,,1,0,0,0,2.0000,10.0000,4.0000,18.0000,20.0000,8.0000,0,0,0,0,0,0,2,10,4,18,20,8,0,0,0,62,WHITE/ROYAL
D1343,WHT,1 PC DRESS,,39.0000,M5,DRES,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,3,15,15,9,6,16,0,0,0,0,0,0,64,0,0,0,0,64.0000,,1,3.0000,15.0000,15.0000,9.0000,6.0000,16.0000,0,0,0,0,0,0,3,15,15,9,6,16,0,0,0,0,0,0,64,WHITE
D1343W,WHT,1 PC DRESS,,39.0000,W13,DRES,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,,,,0,GIO,00,,0,0,13,16,0,26,28,11,16,10,0,0,120,0,0,0,0,120.0000,,1,0,0,13.0000,16.0000,0,26.0000,28.0000,11.0000,16.0000,10.0000,0,0,0,0,13,16,0,26,28,11,16,10,0,0,120,WHITE
D1423,DK. SILVER,,,45.0000,M1,JKDR,16SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,5,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8.0000,,1,0,5.0000,3.0000,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,8,DK. SILVER
D1423B,BLK,2 PC JKT DRESS,,45.0000,M9,JKDR,ALL,N,,,,,,,,,,,,,,,12,14,16,18,20,,,,,,,0,GIO,00,,0,0,0,4,5,10,13,0,0,0,0,0,32,0,0,0,0,32.0000,,1,0,0,0,4.0000,5.0000,10.0000,13.0000,0,0,0,0,0,0,0,0,4,5,10,13,0,0,0,0,0,32,BLACK
D1423BW,BLK,2 PC JKT DRESS,,45.0000,W2,JKDR,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,7,9,9,14,3,0,0,0,0,42,1,0,0,0,41.0000,,1,0,0,0,6.0000,9.0000,9.0000,14.0000,3.0000,0,0,0,0,0,0,0,6,9,9,14,3,0,0,0,0,41,BLACK
D1423W,DK. SILVER,,,45.0000,W3,JKDR,16SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7.0000,,1,0,0,0,0,0,0,0,7.0000,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,DK. SILVER
D1423W,SIL,V606,,45.0000,W11,JKDR,16SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,,,,,,,0,GIO,00,,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,3.0000,,1,0,0,0,0,0,2.0000,1.0000,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,SILVER
D1424,BLK,2 PC BOLERO JKT DRS,,39.0000,M1,JKDR,17SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,4,5,2,0,0,0,0,0,0,0,0,11,0,0,0,0,11.0000,,1,0,4.0000,5.0000,2.0000,0,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0,0,0,0,0,11,BLACK
D1424,BURGUNDY,2 PC BOLERO JKT DRS,,39.0000,M1,JKDR,16SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,14,10,9,21,19,0,0,0,0,0,0,73,1,0,0,0,72.0000,,1,0,14.0000,10.0000,9.0000,20.0000,19.0000,0,0,0,0,0,0,0,14,10,9,20,19,0,0,0,0,0,0,72,BURGUNDY
D1424,CHAM,2 PC BOLERO JKT DRS,,39.0000,M1,JKDR,17SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,3,6,15,10,13,0,0,0,0,0,0,47,1,0,0,0,46.0000,,1,0,3.0000,6.0000,15.0000,9.0000,13.0000,0,0,0,0,0,0,0,3,6,15,9,13,0,0,0,0,0,0,46,CHAMPAGNE
D1424,PURPLE,2 PC BOLERO JKT DRS,,39.0000,M1,JKDR,17SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0000,,1,0,0,0,0,0,1.0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,PURPLE
D1424,RYL,2 PC BOLERO JKT DRS,,39.0000,M1,JKDR,17SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,2,0,0,7,0,0,0,0,0,0,9,0,0,0,0,9.0000,,1,0,0,2.0000,0,0,7.0000,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,9,ROYAL
D1424,WHT,2 PC BOLERO JKT DRS,,39.0000,M1,JKDR,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,3,5,13,16,4,0,0,0,0,0,0,41,1,0,0,0,40.0000,,1,0,3.0000,5.0000,13.0000,15.0000,4.0000,0,0,0,0,0,0,0,3,5,13,15,4,0,0,0,0,0,0,40,WHITE
D1424W,BURGUNDY,2 PC BOLERO JKT DRS,,39.0000,W3,JKDR,16SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,3,17,6,1,9,6,9,0,0,0,51,0,0,0,0,51.0000,,1,0,0,3.0000,17.0000,6.0000,1.0000,9.0000,6.0000,9.0000,0,0,0,0,0,3,17,6,1,9,6,9,0,0,0,51,BURGUNDY
D1424W,CHAM,2 PC BOLERO JKT DRS,,39.0000,W3,JKDR,17SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,18,22,15,26,27,13,19,0,0,0,140,0,0,0,0,140.0000,,1,0,0,18.0000,22.0000,15.0000,26.0000,27.0000,13.0000,19.0000,0,0,0,0,0,18,22,15,26,27,13,19,0,0,0,140,CHAMPAGNE
D1424W,RYL,2 PC BOLERO JKT DRS,,39.0000,W3,JKDR,17SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,8,1,2,5,9,5,0,0,0,30,0,0,0,0,30.0000,,1,0,0,0,8.0000,1.0000,2.0000,5.0000,9.0000,5.0000,0,0,0,0,0,0,8,1,2,5,9,5,0,0,0,30,ROYAL
D1424W,WHT,2 PC BOLERO JKT DRS,,39.0000,W3,JKDR,16SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,11,2,0,0,3,8,0,0,0,0,24,0,0,0,0,24.0000,,1,0,0,11.0000,2.0000,0,0,3.0000,8.0000,0,0,0,0,0,0,11,2,0,0,3,8,0,0,0,0,24,WHITE
D1435,BLK,1 PC SET,,35.0000,M7,DRES,17SP,N,,,,,,,,,,,,,6,8,10,12,14,16,18,,,,,,,0,GIO,00,,0,3,12,20,25,25,28,0,0,0,0,0,113,0,0,0,0,113.0000,,1,0,3.0000,12.0000,20.0000,25.0000,25.0000,28.0000,0,0,0,0,0,0,3,12,20,25,25,28,0,0,0,0,0,113,BLACK
D1435,LAV,1 PC SET,,35.0000,M7,DRES,17SP,N,,,,,,,,,,,,,6,8,10,12,14,16,18,,,,,,,0,GIO,00,,0,8,6,0,0,1,0,0,0,0,0,0,15,0,0,0,0,15.0000,,1,0,8.0000,6.0000,0,0,1.0000,0,0,0,0,0,0,0,8,6,0,0,1,0,0,0,0,0,0,15,LAVENDER
D1435,PURPLE,1 PC SET,,35.0000,M7,DRES,17SP,N,,,,,,,,,,,,,6,8,10,12,14,16,18,,,,,,,0,GIO,00,,4,8,15,24,22,23,21,0,0,0,0,0,117,0,0,0,0,117.0000,,1,4.0000,8.0000,15.0000,24.0000,22.0000,23.0000,21.0000,0,0,0,0,0,4,8,15,24,22,23,21,0,0,0,0,0,117,PURPLE
D1435,SAPPHIRE,1 PC SET,,35.0000,M7,DRES,17SP,N,,,,,,,,,,,,,6,8,10,12,14,16,18,,,,,,,0,GIO,00,,0,7,23,23,27,27,31,0,0,0,0,0,138,0,0,0,0,138.0000,,1,0,7.0000,23.0000,23.0000,27.0000,27.0000,31.0000,0,0,0,0,0,0,7,23,23,27,27,31,0,0,0,0,0,138,SAPPHIRE
D1435,WHT,1 PC SET,,35.0000,M7,DRES,17SP,N,,,,,,,,,,,,,6,8,10,12,14,16,18,,,,,,,0,GIO,00,,3,6,11,24,26,27,26,0,0,0,0,0,123,0,0,0,0,123.0000,,1,3.0000,6.0000,11.0000,24.0000,26.0000,27.0000,26.0000,0,0,0,0,0,3,6,11,24,26,27,26,0,0,0,0,0,123,WHITE
D1435W,BLK,1 PC SET,,35.0000,W13,DRES,17SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,,,,0,GIO,00,,0,0,18,22,26,25,30,31,14,9,0,0,175,0,0,0,0,175.0000,,1,0,0,18.0000,22.0000,26.0000,25.0000,30.0000,31.0000,14.0000,9.0000,0,0,0,0,18,22,26,25,30,31,14,9,0,0,175,BLACK
D1435W,PURPLE,1 PC SET,,35.0000,W15,DRES,17SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,30W,32W,,0,GIO,00,,0,0,17,24,25,27,26,21,19,11,9,10,189,0,0,0,0,189.0000,,1,0,0,17.0000,24.0000,25.0000,27.0000,26.0000,21.0000,19.0000,11.0000,9.0000,10.0000,0,0,17,24,25,27,26,21,19,11,9,10,189,PURPLE
D1435W,SAPPHIRE,1 PC SET,,35.0000,W12,DRES,17SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,30W,,,0,GIO,00,,0,0,23,19,24,20,0,9,15,10,5,0,125,0,0,0,0,125.0000,,1,0,0,23.0000,19.0000,24.0000,20.0000,0,9.0000,15.0000,10.0000,5.0000,0,0,0,23,19,24,20,0,9,15,10,5,0,125,SAPPHIRE
D1435W,WHT,1 PC SET,,35.0000,W15,DRES,17SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,30W,32W,,0,GIO,00,,0,0,20,18,20,29,30,21,14,12,7,6,177,0,0,0,0,177.0000,,1,0,0,20.0000,18.0000,20.0000,29.0000,30.0000,21.0000,14.0000,12.0000,7.0000,6.0000,0,0,20,18,20,29,30,21,14,12,7,6,177,WHITE
D1444W,BLK,1 PC DRESS,,39.0000,W3,DRES,17SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4.0000,,1,0,0,0,0,0,0,4.0000,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,BLACK
D1446,NVY/W,,,39.0000,M1,DRES,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,8,8,15,19,0,0,0,0,0,0,50,0,0,0,0,50.0000,,1,0,0,8.0000,8.0000,15.0000,19.0000,0,0,0,0,0,0,0,0,8,8,15,19,0,0,0,0,0,0,50,NAVY/WHITE
D1446,PURP/BLK,,,39.0000,M1,DRES,17SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,8,0,7,0,0,0,0,0,0,15,0,0,0,0,15.0000,,1,0,0,0,8.0000,0,7.0000,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,15,PURPLE/BLACK
D1446,S.PINK/BLK,,,39.0000,M5,DRES,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,3,6,13,10,7,11,0,0,0,0,0,0,50,0,0,0,0,50.0000,,1,3.0000,6.0000,13.0000,10.0000,7.0000,11.0000,0,0,0,0,0,0,3,6,13,10,7,11,0,0,0,0,0,0,50,SOFT PINK/BLK
D1446,W/B,,,39.0000,M5,DRES,17SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,1,3,7,3,0,2,0,0,0,0,0,0,16,0,0,0,0,16.0000,,1,1.0000,3.0000,7.0000,3.0000,0,2.0000,0,0,0,0,0,0,1,3,7,3,0,2,0,0,0,0,0,0,16,WHITE/BLACK
D1446W,NVY/W,,,39.0000,W3,DRES,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,12,23,29,26,19,13,9,0,0,0,131,0,0,0,0,131.0000,,1,0,0,12.0000,23.0000,29.0000,26.0000,19.0000,13.0000,9.0000,0,0,0,0,0,12,23,29,26,19,13,9,0,0,0,131,NAVY/WHITE
D1446W,PINK/BLACK,,,39.0000,W2,DRES,17SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,11.0000,,1,0,0,0,0,0,1.0000,10.0000,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,11,PINK/BLACK
D1446W,PURP/BLK,,,39.0000,W3,DRES,17SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,4,8,11,13,10,10,10,0,0,0,66,0,0,0,0,66.0000,,1,0,0,4.0000,8.0000,11.0000,13.0000,10.0000,10.0000,10.0000,0,0,0,0,0,4,8,11,13,10,10,10,0,0,0,66,PURPLE/BLACK
D1446W,RED/BLK,,,39.0000,W1,DRES,17SP,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,0,2,14,8,13,0,0,0,37,0,0,0,0,37.0000,,1,0,0,0,0,0,2.0000,14.0000,8.0000,13.0000,0,0,0,0,0,0,0,0,2,14,8,13,0,0,0,37,RED/BLACK
D1446W,S.PINK/BLK,,,39.0000,W3,DRES,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,12,16,19,14,8,10,9,0,0,0,88,0,0,0,0,88.0000,,1,0,0,12.0000,16.0000,19.0000,14.0000,8.0000,10.0000,9.0000,0,0,0,0,0,12,16,19,14,8,10,9,0,0,0,88,SOFT PINK/BLK
D1446W,W/B,,,39.0000,W3,DRES,17SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,6,17,22,20,20,15,4,0,0,0,104,0,0,0,0,104.0000,,1,0,0,6.0000,17.0000,22.0000,20.0000,20.0000,15.0000,4.0000,0,0,0,0,0,6,17,22,20,20,15,4,0,0,0,104,WHITE/BLACK
D1449W,RYL/BLK,3 PCS SET,,49.0000,W3,JKDR,CO,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,0,0,9,14,7,0,0,0,30,0,0,0,0,30.0000,,1,0,0,0,0,0,0,9.0000,14.0000,7.0000,0,0,0,0,0,0,0,0,0,9,14,7,0,0,0,30,ROYAL/BLACK
D1450,BLK,1 PC DRESS,,35.0000,M1,DRES,17SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,3,15,0,0,0,0,0,0,18,0,0,0,0,18.0000,,1,0,0,0,0,3.0000,15.0000,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,18,BLACK
D1450,IVY,1 PC DRESS,,35.0000,M1,DRES,17SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,14,11,29,0,0,0,0,0,0,54,0,0,0,0,54.0000,,1,0,0,0,14.0000,11.0000,29.0000,0,0,0,0,0,0,0,0,0,14,11,29,0,0,0,0,0,0,54,IVORY
D1450,LIME,1 PC DRESS,,35.0000,M4,DRES,17SP,N,,,,,,,,,,,,,,,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,6,0,9,0,0,0,0,0,0,15,0,0,0,0,15.0000,,1,0,0,0,6.0000,0,9.0000,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,15,LIME
D1450,PURPLE,1 PC DRESS,,35.0000,M4,DRES,17SP,N,,,,,,,,,,,,,,,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,13,12,19,0,0,0,0,0,0,44,0,0,0,0,44.0000,,1,0,0,0,13.0000,12.0000,19.0000,0,0,0,0,0,0,0,0,0,13,12,19,0,0,0,0,0,0,44,PURPLE
D1450,RYL,1 PC DRESS,,35.0000,M1,DRES,17SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,16.0000,,1,0,0,0,0,0,16.0000,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16,ROYAL
D1450W,BLK,1 PC DRESS,,35.0000,W3,DRES,17SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,2,16,13,6,13,17,4,0,0,0,71,0,0,0,0,71.0000,,1,0,0,2.0000,16.0000,13.0000,6.0000,13.0000,17.0000,4.0000,0,0,0,0,0,2,16,13,6,13,17,4,0,0,0,71,BLACK
D1450W,IVY,1 PC DRESS,,35.0000,W6,DRES,17SP,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,21,16,18,22,17,0,0,0,0,94,0,0,0,0,94.0000,,1,0,0,0,21.0000,16.0000,18.0000,22.0000,17.0000,0,0,0,0,0,0,0,21,16,18,22,17,0,0,0,0,94,IVORY
D1450W,LIME,1 PC DRESS,,35.0000,W6,DRES,17SP,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,5,7,8,8,4,0,0,0,0,32,0,0,0,0,32.0000,,1,0,0,0,5.0000,7.0000,8.0000,8.0000,4.0000,0,0,0,0,0,0,0,5,7,8,8,4,0,0,0,0,32,LIME
D1450W,PURPLE,1 PC DRESS,,35.0000,W6,DRES,17SP,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,8,13,12,17,16,0,0,0,0,66,0,0,0,0,66.0000,,1,0,0,0,8.0000,13.0000,12.0000,17.0000,16.0000,0,0,0,0,0,0,0,8,13,12,17,16,0,0,0,0,66,PURPLE
D1450W,RYL,1 PC DRESS,,35.0000,W3,DRES,17SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,5,18,11,5,17,8,7,0,0,0,71,0,0,0,0,71.0000,,1,0,0,5.0000,18.0000,11.0000,5.0000,17.0000,8.0000,7.0000,0,0,0,0,0,5,18,11,5,17,8,7,0,0,0,71,ROYAL
D1451,BLK,1 PC DRESS WASHABLE,,39.0000,M5,DRES,16SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,10,15,20,30,25,30,0,0,0,0,0,0,130,0,0,0,0,130.0000,,1,10.0000,15.0000,20.0000,30.0000,25.0000,30.0000,0,0,0,0,0,0,10,15,20,30,25,30,0,0,0,0,0,0,130,BLACK
D1451,CRAN,1 PC DRESS WASHABLE,,39.0000,M5,DRES,16SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,8,15,18,25,22,22,0,0,0,0,0,0,110,0,0,0,0,110.0000,,1,8.0000,15.0000,18.0000,25.0000,22.0000,22.0000,0,0,0,0,0,0,8,15,18,25,22,22,0,0,0,0,0,0,110,CRANBERRY
D1451,WHT,1 PC DRESS WASHABLE,,39.0000,M5,DRES,16SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,15,15,41,35,41,61,0,0,0,0,0,0,208,2,0,2.0000,0,206.0000,,1,15.0000,14.0000,41.0000,34.0000,41.0000,61.0000,0,0,0,0,0,0,15,14,41,34,41,61,0,0,0,0,0,0,206,WHITE
D1451W,BLK,1 PC DRESS WASHABLE,,39.0000,W3,DRES,16SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,8,25,20,22,21,21,15,0,0,0,132,0,0,0,0,132.0000,,1,0,0,8.0000,25.0000,20.0000,22.0000,21.0000,21.0000,15.0000,0,0,0,0,0,8,25,20,22,21,21,15,0,0,0,132,BLACK
D1451W,CRAN,1 PC DRESS WASHABLE,,39.0000,W3,DRES,16SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,8,24,20,22,22,18,14,0,0,0,128,0,0,0,0,128.0000,,1,0,0,8.0000,24.0000,20.0000,22.0000,22.0000,18.0000,14.0000,0,0,0,0,0,8,24,20,22,22,18,14,0,0,0,128,CRANBERRY
D1451W,WHT,1 PC DRESS WASHABLE,,39.0000,W3,DRES,16SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,11,41,40,35,47,24,23,0,0,0,221,0,0,0,0,221.0000,,1,0,0,11.0000,41.0000,40.0000,35.0000,47.0000,24.0000,23.0000,0,0,0,0,0,11,41,40,35,47,24,23,0,0,0,221,WHITE
D1453,ICE BLUE,2 PC SET,,49.0000,M5,SUIT,18SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,0,11,8,18,17,23,0,0,0,0,0,0,77,0,0,0,0,77.0000,,1,0,11.0000,8.0000,18.0000,17.0000,23.0000,0,0,0,0,0,0,0,11,8,18,17,23,0,0,0,0,0,0,77,ICE BLUE
D1453,PINK,2 PC SET,,49.0000,M5,SUIT,18SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,0,11,7,13,8,25,0,0,0,0,0,0,64,0,0,0,0,64.0000,,1,0,11.0000,7.0000,13.0000,8.0000,25.0000,0,0,0,0,0,0,0,11,7,13,8,25,0,0,0,0,0,0,64,PINK
D1453W,ICE BLUE,2 PC SET,,49.0000,W3,SUIT,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,16,21,19,13,16,16,4,0,0,0,105,0,0,0,0,105.0000,,1,0,0,16.0000,21.0000,19.0000,13.0000,16.0000,16.0000,4.0000,0,0,0,0,0,16,21,19,13,16,16,4,0,0,0,105,ICE BLUE
D1453W,PINK,2 PC SET,,49.0000,W3,SUIT,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,11,3,22,7,17,10,0,0,0,0,70,0,0,0,0,70.0000,,1,0,0,11.0000,3.0000,22.0000,7.0000,17.0000,10.0000,0,0,0,0,0,0,11,3,22,7,17,10,0,0,0,0,70,PINK
D1453W,WHT,2 PC SET,,49.0000,W3,SUIT,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,9,6,0,0,0,0,0,0,0,15,0,0,0,0,15.0000,,1,0,0,0,9.0000,6.0000,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,15,WHITE
D1455,BLK,JK&DRESS,,49.0000,M1,JKDR,17SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0000,,1,0,0,2.0000,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,BLACK
D1455,WHT,JK&DRESS,,49.0000,M5,JKDR,17SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,4,9,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13.0000,,1,4.0000,9.0000,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,13,WHITE
D1457W,WHT/BLUE,1 PC DRESS,,39.0000,W6,DRES,17SP,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,11,11,9,14,11,0,0,0,0,56,0,0,0,0,56.0000,,1,0,0,0,11.0000,11.0000,9.0000,14.0000,11.0000,0,0,0,0,0,0,0,11,11,9,14,11,0,0,0,0,56,WHITE/BLUE
