Name,Address,City,State,Zip
Evangel Baptist Church,5248 Southern Blvd,Youngstown,OH,44512
Holy Trinity Missionary Bapt,PO Box 1172,Youngstown,OH,44501
Mill Creek Baptist Church,2007 S Schenley Ave,Youngstown,OH,44511
Mt Gilead Baptist Church,2821 Hillman St,Youngstown,OH,44507
Oak Baptist Church,320 Elk St,Youngstown,OH,44505
Rising Star Baptist Church,2943 Wardle Ave,Youngstown,OH,44505
Youngstown Baptist Church,554 S Meridian Rd,Youngstown,OH,44509
Immaculate Heart of Mary,1424 Horning Rd,Kent,OH,44240
St Brendan's Church,4242 Brendan Ln,North Olmsted,OH,44070
St Charles,4500 Ackerman Blvd,Kettering,OH,45429
St Columba's Cathedral,159 W Rayen Ave,Youngstown,OH,44503
St Cyril ,12608 Madison Ave,Lakewood,OH,44107
St Dominic's,77 E Lucius Ave,Youngstown,OH,44507
St Edwards Church,240 Tod Ln,Youngstown,OH,44504
St Joseph Parish-Austintown,4545 New Rd,Youngstown,OH,44515
St Luke Catholic Church,5235 South Ave,Youngstown,OH,44512
St Patrick Church,1420 Oak Hill Ave,Youngstown,OH,44507
St Stanislaus Church Rectory,430 Williamson Ave,Youngstown,OH,44507
Boardman Christian Church,565 Boardman Canfield Rd,Youngstown,OH,44512
Four Mile Run Christian Church,701 N Four Mile Run Rd,Youngstown,OH,44515
Congregation Rodef Sholom,1119 Elm St,Youngstown,OH,44505
Ohev Tzedek Shaarei Torah,5245 Glenwood Ave,Youngstown,OH,44512
Temple El Emeth,3970 Logan Way,Youngstown,OH,44505
Bethel Lutheran Church Elca,4501 Hoover Rd,Grove City,OH,43123
Good Hope Lutheran Church,12030 Market St,North Lima,OH,44452
New Life Lutheran Church,1181 Churchill Hubbard Rd,Youngstown,OH,44505
Victory Lutheran Church,2110 Glenwood Ave,Youngstown,OH,44511
Zion Lutheran Church Elca,702 Raff Rd SW,Canton,OH,44710
Boardman United Methodist,6809 Market St,Youngstown,OH,44512
Churchill United Methodist Chr,189 Churchill Hubbard Rd,Youngstown,OH,44505
Mahoning United Methodist Chr,2214 Mahoning Ave,Youngstown,OH,44509
Poland United Methodist Church,1940 Boardman Poland Rd,Youngstown,OH,44514
Smith Corners Methodist Church,5436 Kirk Rd,Youngstown,OH,44515
Smith Corners United Methodist,3000 S Canfield Niles Rd,Youngstown,OH,44515
Destiny Inc,782 Boardman Canfield Rd,Youngstown,OH,44512
First Covenant Church,5210 Glenwood Ave,Youngstown,OH,44512
Trinity Fellowship,4749 South Ave,Youngstown,OH,44512
St John's Greek Orthodox Chr,4955 Glenwood Ave,Youngstown,OH,44512
St Nicholas Byzantine Catholic,1051 Robinson Ave,Barberton,OH,44203
Bethel Assembly of God,665 W Indiana Ave,Perrysburg,OH,43551
Calvary Assembly of God,28870 Chardon Rd,Wickliffe,OH,44092
Ebenezer Church-God in Christ,566 W Indianola Ave,Youngstown,OH,44511
Fifth Avenue Community Church,1361 5th Ave,Youngstown,OH,44504
Heart Reach,211 Redondo Rd,Youngstown,OH,44504
Highway Tabernacle,3000 S Raccoon Rd,Youngstown,OH,44515
Mt Calvary Pentecostal Church,1812 Oak Hill Ave,Youngstown,OH,44507
Mt Zion Church-God in Christ,3300 Hudson Ave,Youngstown,OH,44511
New Life Assembly of God,3230 Dustin Rd,Oregon,OH,43616
Austintown Community Church,242 S Canfield Niles Rd,Youngstown,OH,44515
Brownlee Woods Presbyterian,1970 Everett Ave,Youngstown,OH,44514
Christ Church Presbyterian,1933 Canfield Rd,Youngstown,OH,44511
Faith Community Church,1919 E Midlothian Blvd,Youngstown,OH,44502
Gibson Heights-Second United,755 E Dewey Ave,Youngstown,OH,44502
John Calvin-St Paul United Chr,1951 Mathews Rd,Youngstown,OH,44514
Pleasant Grove Presbyterian,3919 Southern Blvd,Youngstown,OH,44512
Tabernacle Evangelical Presby,2432 S Raccoon Rd,Youngstown,OH,44515
Wickliffe Presbyterian Church,45 Idlewood Rd,Youngstown,OH,44515
Idlewood Church Of God,3309 Idlewood Ave,Youngstown,OH,44511
Woodworth Church Of Brethren,30 E Western Reserve Rd,Youngstown,OH,44514
Abundant Harvest Church,104 Idlewood Rd,Youngstown,OH,44515
Abundant Love Outreach,93 E Myrtle Ave,Youngstown,OH,44507
Adams Kathryn Reverend,562 Wick Ave,Youngstown,OH,44503
Adventist Temple Emmanuel Sda,108 W Indianola Ave,Youngstown,OH,44507
Aft Ministries,109 W Woodland Ave,Youngstown,OH,44502
Canton Baptist Temple,515 Whipple Ave NW,Canton,OH,44708
Central Baptist Church,1301 North Rd,Niles,OH,44446
East Side Baptist Church,2355 3rd St NE,Canton,OH,44704
Firestone Road Baptist Church,6655 Firestone Ave NE,Canton,OH,44721
First Baptist Church of Canton,4110 38th St NW,Canton,OH,44718
Mt Calvary Second Baptist Chr,1000 3rd St NE,Canton,OH,44704
People's Baptist Church,701 17th St SE,Canton,OH,44707
Pleasant Hill Baptist Church,2305 OH-213,Steubenville,OH,43952
Shiloh Missionary Baptist Chr,383 Washington St,Newark,OH,43055
St Benedict Church,2207 3rd St SE,Canton,OH,44707
St Joseph's Church,131 W Quarry St,Newton Falls,OH,44444
St Mary's Church of Canton,1602 Market Ave S,Canton,OH,44707
St Michael's Catholic Church,16 N 4th St,Ripley,OH,45167
St Peters Catholic Church,614 N Defiance St,Archbold,OH,43502
North Industry Christian Chr,425 45th St SW,Canton,OH,44706
Perry Christian Church,PO Box 177,Perry,OH,44081
Whipple Hts C ,4900 12th St NW,Canton,OH,44708
Shaaray Torah Synagogue,432 30th St NW,Canton,OH,44709
First Lutheran Church,51 W Broadway St,Plymouth,OH,44865
Holy Trinity Lutheran,2551 55th St NE,Canton,OH,44721
St Stephen Martyr Luth Church,4600 Fulton Dr NW,Canton,OH,44718
Bethany United Methodist Chr,6388 Cincinnati Dayton Rd,Middletown,OH,45044
Church of the Lakes Child Care,5944 Fulton Dr NW,Canton,OH,44718
Dueber United Methodist Chr,645 Dueber Ave SW,Canton,OH,44706
North Industry United Meth Chr,PO Box 40,Canton,OH,44707
Simpson United Methodist Chr,4900 Middlebranch Ave NE,Canton,OH,44705
St Paul's United Methodist,105 E Main St,Elida,OH,45807
Westbrook Park Methodist Chr,2521 12th St NW,Canton,OH,44708
Canton Christian Fellowship,PO Box 35309,Canton,OH,44735
Cathedral of Life Ministries,PO Box 35212,Canton,OH,44735
Church of Christ 38th Street,3904 38th St NW,Canton,OH,44718
Deliverance Christian Church,2130 31st St NW,Canton,OH,44709
Greenwood Christian Church,4425 Frazer Ave NW,Canton,OH,44709
High Mill Church-Resurrection,1950 Schneider St NE,Canton,OH,44721
Trinity Gospel Temple,PO Box 20029,Canton,OH,44701
Holy Trinity Greek Ortho Chr,4705 Fairhaven Ave NW,Canton,OH,44709
St George Antiochian Estrn Chr,1118 Cherry Ave NE,Canton,OH,44704
St George Byzantine Catholic,1123 44th St NE,Canton,OH,44714
St George Romanian Ortho Chr,144 30th St NW,Canton,OH,44709
St Haralambos Greek Orthdx Chr,251 25th St NW,Canton,OH,44709
Apostolic Faith Assembly,PO Box 225,Barberton,OH,44203
Canton Temple of Praise Church,2800 Woodlawn Ave NW,Canton,OH,44708
God Given Chr of God in Christ,PO Box 20477,Canton,OH,44701
Link Church,PO Box 6419,Canton,OH,44706
Pentecostal Assembly Church,1802 Clarendon Ave SW,Canton,OH,44706
Pentecostal Temple Church,PO Box 20642,Canton,OH,44701
Market Hts United Church,3129 Market Ave N,Canton,OH,44714
Westminster Presbyterian Chrch,171 Aultman Ave NW,Canton,OH,44708
Southwest Church Of Christ,1116 Dueber Ave SW,Canton,OH,44706
Southeast Church Of Christ,1424 Allen Ave SE,Canton,OH,44707
A Lifetime Of Deliverance,3757 Cleveland Ave NW,Canton,OH,44709
Afatherspresence.Com,2922 Gilbert Ave NE,Canton,OH,44705
Agudas Achim Congregation,2508 Market Ave N,Canton,OH,44714
Akron Community Friends Church,615 Meadowridge Ave NW,Canton,OH,44708
All Nations Tabernacle,3054 17th St SW,Canton,OH,44706
All Saints Temple,1451 Nimisilla Ct SE,Canton,OH,44707
Allen Wilbur,1550 Cherry Ave SE,Canton,OH,44707
Arrowbrook Baptist Church,1124 Upper Bellbrook Rd,Xenia,OH,45385
Dayton Avenue Baptist Church,1121 Dayton Ave,Xenia,OH,45385
St Brigid Catholic Church,258 Purcell Ave,Xenia,OH,45385
Xenia First Church-Nazarene,1204 W 2nd St,Xenia,OH,45385
First Evangelical Lutheran Chr,PO Box 69,Donnelsville,OH,45319
Faith Community United Mthdst,100 Country Club Dr,Xenia,OH,45385
United Ame Church,286 E Church St,Xenia,OH,45385
Xenia Christian Ctr,282 Stelton Rd,Xenia,OH,45385
First Church of Christ,20 W Martin St,East Palestine,OH,44413
Memorial United Presbyterian,343 W Ankeney Mill Rd,Xenia,OH,45385
Westminister Presbyterian Chr,990 Old Springfield Pike,Xenia,OH,45385
A House Of Prayer,134 Rogers St,Xenia,OH,45385
Ahop Church,356 Home Ave,Xenia,OH,45385
Avon Lake Baptist Church,321 Lear Rd,Avon Lake,OH,44012
Holy Spirit Parish,410 Lear Rd,Avon Lake,OH,44012
St Joseph Church-Avon Lake,32929 Lake Rd,Avon Lake,OH,44012
Lake Shore United Methodist,33119 Electric Blvd,Avon Lake,OH,44012
Avon Lake Presbyterian Church,32340 Electric Blvd,Avon Lake,OH,44012
Avon Lake United Church,32801 Electric Blvd,Avon Lake,OH,44012
Bailey Road Baptist Church,PO Box 176,North Jackson,OH,44451
St James Catholic Church,17514 Detroit Ave,Lakewood,OH,44107
First Federated Church,PO Box 188,North Jackson,OH,44451
Baptist Church,PO Box 269,Felicity,OH,45120
Felicity Church of Christ,PO Box 102,Felicity,OH,45120
Felicity United Methodist Chr,PO Box 68,Felicity,OH,45120
Baptist Church of Spencer,PO Box 127,Spencer,OH,44275
Baptist Tabernacle,7816 Dubois Rd,Franklin,OH,45005
Chapel of Miami Valley,PO Box 85,Franklin,OH,45005
Faith Missionary Baptist Chr,5702 Olive Ave,Franklin,OH,45005
First Baptist Church-Franklin,16 W 2nd St,Franklin,OH,45005
Pennyroyal Baptist Church,3733 Pennyroyal Rd,Franklin,OH,45005
Riverview Baptist Church Sbc,215 S Riverview Ave,Miamisburg,OH,45342
St Mary Catholic Church,6647 Van Buren Ave,Georgetown,OH,45121
Franklin Christian Church,403 Oxford Rd,Franklin,OH,45005
Towne Boulevard Church of God,3722 Towne Blvd,Franklin,OH,45005
St Paul Lutheran Elca,500 E 2nd St,Franklin,OH,45005
New Jersey Presbyterian Church,780 Fairview Dr,Franklin,OH,45005
Abbott Ron Reverend,6459 Manchester Rd,Franklin,OH,45005
Batavia Baptist Temple,770 S Riverside Dr,Batavia,OH,45103
First Baptist Church-Glen Este,1034 Old Oh-74,Batavia,OH,45103
Monterey Baptist Church,5345 Hutchinson Rd,Batavia,OH,45103
Victory Baptist Church,PO Box 246,Lodi,OH,44254
Holy Trinity Church-Batavia,140 N 6th St,Batavia,OH,45103
Batavia Church of Christ,2170 Old State Route 32,Batavia,OH,45103
Batavia Faith United Methodist,180 N 5th St,Batavia,OH,45103
Owensville United Methodist,2580 US-50,Batavia,OH,45103
Batavia Church Of Nazarene,4650 State Route 132,Batavia,OH,45103
Batavia Church Of God,2451 Straight St,Batavia,OH,45103
Adams Brian,2852 Aulenbush Dr,Batavia,OH,45103
Afton Wesleyan,2940 Old State Route 32,Batavia,OH,45103
Beacon Baptist Church,3407 W Erie Ave,Lorain,OH,44053
Mount Zion Baptist Church,1516 E 30th St,Lorain,OH,44055
Tower Baptist Church,1331 Tower Blvd,Lorain,OH,44053
Sacred Heart Chapel,4301 Pearl Ave,Lorain,OH,44055
St Anthony of Padua Church,316 5th St,Fairport Harbor,OH,44077
St John Roman Catholic Church,2143 Homewood Dr,Lorain,OH,44055
St Mary Church-Lorain,309 W 7th St,Lorain,OH,44052
St Peter Church,1192 Bethel-New Richmond Rd,New Richmond,OH,45157
Christian Temple,940 W 5th St,Lorain,OH,44052
Faith Ministries Christian Ctr,1306 Euclid Ave,Lorain,OH,44052
Episcopal Church-Redeemer,PO Box 521,Lorain,OH,44052
Zion Lutheran Church Lcms,5100 Ashland Ave,Lorain,OH,44053
Christ United Methodist,PO Box 748,Newark,OH,43058
Delaware Ave United Methodist,658 E Erie Ave,Lorain,OH,44052
House of Praise,4321 Elyria Ave,Lorain,OH,44055
St Nicholas Byzantine,2711 W 40th St,Lorain,OH,44053
Cathedral of Praise,4545 Elyria Ave,Lorain,OH,44055
Church On the North Coast,4125 Leavitt Rd,Lorain,OH,44053
Iglesia De Dios Pentecostal,PO Box 124,Lorain,OH,44052
Agudath Bnai Israel Synagogue,1715 Meister Rd,Lorain,OH,44053
Berea Baptist-Garbc,250 West St,Berea,OH,44017
St Adalbert Church,66 Adelbert St,Berea,OH,44017
St Mary's Church of Berea,250 Kraft St,Berea,OH,44017
Berea United Methodist Church,170 Seminary St,Berea,OH,44017
People's Community Church,631 N Rocky River Dr,Berea,OH,44017
Metro Church South,PO Box 200,Berea,OH,44017
Berean Baptist Church,2145 Middle Bellville Rd,Mansfield,OH,44904
Community Baptist Bible Church,PO Box 2815,Mansfield,OH,44906
Cook Road Baptist Church,54 E Cook Rd,Mansfield,OH,44907
Diamond Hills Baptist Church,647 S Diamond St,Mansfield,OH,44907
Mansfield Baptist Temple,752 Stewart Rd N,Mansfield,OH,44905
Mt Hermon Missionary Baptist,PO Box 1147,Mansfield,OH,44901
Shiloh Full Gospel Baptist Chr,PO Box 1081,Mansfield,OH,44901
St Mary's Catholic Church,111 E High St,Oxford,OH,45056
St Peter's Catholic Church,104 W 1st St,Mansfield,OH,44902
Grace Episcopal Church,41 Bowman St,Mansfield,OH,44903
Apostolic Christian Church,7860 Sawmill Rd,Dublin,OH,43016
St Luke's Lutheran Church,215 N 2nd St,North Baltimore,OH,45872
Main Street United Methodist,230 W Main St,Barnesville,OH,43713
Ontario United Methodist Chr,3540 Park Ave W,Mansfield,OH,44906
Diamond Hill Cathedral,500 Tingley Ave,Mansfield,OH,44905
Grace Fellowship Church,365 Straub Rd E,Mansfield,OH,44903
Greater St John Church of God,190 Chester Ave,Mansfield,OH,44903
Living Word Church,250 S Cassel Rd,Vandalia,OH,45377
Springmill Church of God,2578 State Route 39,Mansfield,OH,44903
Stewart Road Church of God,1425 N Stewart Rd,Mansfield,OH,44903
First Church Of Brethren,889 Grace St,Mansfield,OH,44905
All Believers In Christ Church,22 N Walnut St,Mansfield,OH,44902
Elk Creek Baptist Church,7175 Elk Creek Rd,Middletown,OH,45042
New Era Baptist Church,1120 Yankee Rd,Middletown,OH,45044
Spring Hill Church of Christ,2021 Brell Dr,Middletown,OH,45042
Church of the Ascension,13216 Detroit Ave,Lakewood,OH,44107
Church Breiel First Chr of God,2000 N Breiel Blvd,Middletown,OH,45042
New Covenant Church,PO Box 931,Middletown,OH,45042
Yankee Road First Church-God,3029 Yankee Rd,Middletown,OH,45044
Royal Redeemer Lutheran,7127 Dutchland Pky,Middletown,OH,45044
Amanda United Methodist Church,1315 Oxford State Rd,Middletown,OH,45044
Pleasant Ridge Methodist Chr,1052 Middletown Eaton Rd,Middletown,OH,45042
River Church,5546 Cincinnati Dayton Rd,Middletown,OH,45044
Wellspring Community Church,7689 Bethany Rd,Middletown,OH,45044
Stratford Heights Church-God,4419 Nelson Rd,Middletown,OH,45042
St Pauls United Church,PO Box 421160,Middletown,OH,45042
International Church Of God,705 Moore St,Middletown,OH,45044
A New Beginning Full Gospel,200 S Marshall Rd,Middletown,OH,45044
Northside Baptist Church,161 Miller Rd,Lebanon,OH,45036
Southgate Baptist Church,2111 S Center Blvd,Springfield,OH,45506
Springfield Missionary Baptist,2650 Hilldale Rd,Springfield,OH,45505
St John Missionary Baptist Chr,34 W Pleasant St,Springfield,OH,45506
St Bernard Catholic Church,910 Lagonda Ave,Springfield,OH,45503
St Teresa Catholic Church,1829 N Limestone St,Springfield,OH,45503
Springfield Church of Christ,1620 Buck Creek Ln,Springfield,OH,45502
Clifton Ave Church of God,1408 Clifton Ave,Springfield,OH,45505
High Street Church of Nazarene,1625 E High St,Springfield,OH,45505
Hillside Ave Church of God,2021 Hillside Ave,Springfield,OH,45503
Maiden Lane Church of God,1201 Maiden Ln,Springfield,OH,45504
Northside Church of God,3705 Middle Urbana Rd,Springfield,OH,45502
Faith in Christ Lutheran Chr,1603 Moorefield Rd,Springfield,OH,45503
Good Shepherd Ev Lutheran Chr,712 N Fountain Ave,Springfield,OH,45504
Risen Christ Lutheran Church,41 E Possum Rd,Springfield,OH,45502
Rockway Lutheran Church,3517 W National Rd,Springfield,OH,45504
St John's Community Outreach,27 N Wittenberg Ave,Springfield,OH,45502
Central United Methodist Chr,102 W High St,Springfield,OH,45502
High Street United Methodist,230 E High St,Springfield,OH,45505
Lagonda United Methodist Chr,2030 Mitchell Blvd,Springfield,OH,45503
Northridge United Methodist,4610 Derr Rd,Springfield,OH,45503
St Mark United Methodist Chr,PO Box 1545,Springfield,OH,45501
Story-Hypes United Methodist,2000 E Main St,Springfield,OH,45503
Fellowship Christian Church,2301 Valley Loop Rd,Springfield,OH,45504
Word of Faith Family Church,3660 Springfield Jamestown Rd,Springfield,OH,45502
Christ Chapel Church of God,2404 Troy Rd,Springfield,OH,45504
Church of Jesus,PO Box 628,Piqua,OH,45356
Northminster Presbyterian Chr,237 W Maple St,North Canton,OH,44720
Cornerstone Church Of God,3318 Dayton Rd,Springfield,OH,45506
Lawrenceville Church Of God,4444 Saint Paris Pike,Springfield,OH,45504
Abundant Life Church,661 N County Road 25A,Troy,OH,45373
Allied Baptist Church,238 W State St,Springfield,OH,45506
St Mary Church,3398 OH-125,Bethel,OH,45106
Bethel Church of Christ,125 E Plane St,Bethel,OH,45106
Saltair Church of Christ,2124 Oh-222,Bethel,OH,45106
Bethel Church of the Nazarene,50 E Water St,Bethel,OH,45106
Bethesda Baptist Church,19815 Kings Hwy,Warrensville Heights,OH,44122
Aldersgate United Mthdst Chr,4069 Eastwood Ln,Warrensville Heights,OH,44122
Bible Baptist Church,PO Box 63,Sardinia,OH,45171
Mt Orab Church of Christ,400 Smith Ave,Mt Orab,OH,45154
Mount Orab United Methodist,212 Church St,Mt Orab,OH,45154
Sardinia Church of Christ,PO Box 303,Sardinia,OH,45171
Bible Baptist Temple,230 Lettie Ave,Campbell,OH,44405
St Elizabeth's Church,124 Keystone St,Campbell,OH,44405
St John's Church,159 Reed Ave,Campbell,OH,44405
St Lucy Church,394 Tenney Ave,Campbell,OH,44405
St Michael's Byzantine Cath,PO Box 426,Campbell,OH,44405
St John's Orthodox Church,301 Struthers Liberty Rd,Campbell,OH,44405
Bloom Baptist Church,PO Box 121,Lithopolis,OH,43136
St John Evangelical Lutheran,400 Hill Blvd,East Liverpool,OH,43920
Lithopolis United Methodist,PO Box 42,Lithopolis,OH,43136
Branch Hill Baptist Church,PO Box 295,Loveland,OH,45140
Northeast Community Church,PO Box 215,Loveland,OH,45140
Springvale Baptist Church,1700 Clark Dr,Loveland,OH,45140
St Columban Church,894 Oakland Rd,Loveland,OH,45140
St Margaret of York Church,9495 Columbia Rd,Loveland,OH,45140
Congregation Beth Adam,10201 Loveland Madeira Rd,Loveland,OH,45140
Epiphany United Methodist Chrc,6635 Loveland Miamiville Rd,Loveland,OH,45140
Loveland United Methodist Chr,10975 S Lebanon Rd,Loveland,OH,45140
Beth Messiah Congregation,9054 Columbia Rd,Loveland,OH,45140
Living Word Fellowship,700 W Cherry St,Sunbury,OH,43074
Riverhills Christian Church,6642 Branch Hill Guinea Pike,Loveland,OH,45140
Loveland Presbyterian Church,360 Robin Ave,Loveland,OH,45140
St Margaret Of York,9483 Columbia Rd,Loveland,OH,45140
Supreme Council Of House,629 Loveland Miamiville Rd,Loveland,OH,45140
Brookside Baptist Church Sbc,590 Lancaster Ave,Reynoldsburg,OH,43068
Reynoldsburg Baptist Church,887 Rosehill Rd,Reynoldsburg,OH,43068
St Pius X,1051 Waggoner Rd,Reynoldsburg,OH,43068
Church of Christ Reynoldsburg,1649 Graham Rd,Reynoldsburg,OH,43068
Reynoldsburg Church-Nazarene,1340 Crest Rd,Reynoldsburg,OH,43068
Reynoldsburg United Methodist,1636 Graham Rd,Reynoldsburg,OH,43068
Faith Chapel,15187 Palmer Rd SW,Reynoldsburg,OH,43068
New Song Community Church,13873 National Rd SW,Reynoldsburg,OH,43068
Parkview Presbyterian Church,6969 E Livingston Ave,Reynoldsburg,OH,43068
Agape Sanctuary-pickerington,7551 E Main St,Reynoldsburg,OH,43068
Burlington Baptist Church,7309 County Road 1,South Point,OH,45680
Leatherwood Missionary Baptist,330 County Road 131,South Point,OH,45680
Solida Baptist Church,PO Box 631,South Point,OH,45680
Calvary Chapel Baptist Church,71 N Hamilton St,Minster,OH,45865
St Augustine Rectory,PO Box 93,Minster,OH,45865
Calvary Fellowship Baptist Chr,727 Mentor Ave,Painesville,OH,44077
Painesville Baptist Church,140 Mantle Road Ext,Painesville,OH,44077
Church of the Brethren,300 Monument St,Pleasant Hill,OH,45359
St Mary Church-Painesville,242 N State St,Painesville,OH,44077
St James Episcopal Church,131 N State St,Painesville,OH,44077
Leroy Community Chapel,12920 Painesville Warren Rd,Painesville,OH,44077
First Church Congregational,22 Liberty St,Painesville,OH,44077
Union Congregational Church,10959 Johnnycake Ridge Rd,Painesville,OH,44077
Painsville Church Of God,6369 Chestnut St,Painesville,OH,44077
Camden Baptist Church,17901 OH-511,Wellington,OH,44090
St Patrick's Catholic Church,512 N Main St,Wellington,OH,44090
United Church of Huntington,26677 OH-58,Wellington,OH,44090
Pittsfield United Church,17026 OH-58,Wellington,OH,44090
United Church Of Huntington,26500 OH-58,Wellington,OH,44090
Abundant Grace Efc,17171 State Route 58,Wellington,OH,44090
Alexander Thomas,19121 State Route 58,Wellington,OH,44090
Cass Road Baptist Church,1400 Cass Rd,Maumee,OH,43537
St Joseph's Church-Maumee,104 W Broadway St,Maumee,OH,43537
Heritage Church of God,3520 Strayer Rd,Maumee,OH,43537
Maumee United Methodist Church,405 Sackett St,Maumee,OH,43537
Adams Brad Pastor,6451 Millbrook Rd,Maumee,OH,43537
Our Lady of Mount Carmel,381 Robbins Ave,Niles,OH,44446
St Nicholas Roman Catholic,764 5th St,Niles,OH,44446
Pleasant Valley Church,2055 Pleasant Valley Rd,Niles,OH,44446
Church of the Carpenter,5711 Shull Rd,Huber Heights,OH,45424
Colonial Baptist Church,201 Gumps Ln,Wintersville,OH,43953
Blessed Sacrament Church,852 Main St,Wintersville,OH,43953
Wintersville United Methodist,702 Main St,Wintersville,OH,43953
Word of Life Fellowship,565 Lovers Ln,Wintersville,OH,43953
Starkdale Presbyterian Church,PO Box 236,Wintersville,OH,43952
Columbia Road Baptist Church,4116 Columbia Rd,North Olmsted,OH,44070
St Clarence Church,30106 Lorain Rd,North Olmsted,OH,44070
St Richard's Church,26855 Lorain Rd,North Olmsted,OH,44070
St Andrew Lutheran Church,282 S Broadway St,Farmersville,OH,45325
North Olmsted United Methodist,4600 Dover Center Rd,North Olmsted,OH,44070
North Olmsted Evangelical,5665 Great Northern Blvd,North Olmsted,OH,44070
North Olmsted Assembly of God,3874 Columbia Rd,North Olmsted,OH,44070
Clague Road United Church,3650 Clague Rd,North Olmsted,OH,44070
John Knox Presbyterian Church,5155 Eastlake St NW,North Canton,OH,44720
Columbiana Baptist Church,44420 Heck Rd,Columbiana,OH,44408
Saint Jude Church,180 7th St,Columbiana,OH,44408
Church of the Nazarene,PO Box 187,Tipp City,OH,45371
Jerusalem Lutheran Church,415 S Main St,Columbiana,OH,44408
Upper Room Fellowship,500 Sponseller Rd,Columbiana,OH,44408
Cortland Trinity Baptist Chr,2576 McCleary Jacoby Rd,Cortland,OH,44410
St Roberts Catholic Chr,4659 OH-46,Cortland,OH,44410
Bazetta Christian Church,4131 Bazetta Rd,Cortland,OH,44410
Cortland Christian Church,153 Grove St,Cortland,OH,44410
Cortland United Methodist Chr,155 N High St,Cortland,OH,44410
Jericho Center,2878 Warren Meadville Rd,Cortland,OH,44410
All Saints Community Church,4530 State Route 46,Cortland,OH,44410
Cozaddale Baptist Temple,10632 Eltzroth Rd,Goshen,OH,45122
Crosspointe Community Church,10208 Cozaddale Murdock St,Goshen,OH,45122
Goshen United Methodist Church,PO Box 286,Goshen,OH,45122
Holy Family Catholic Church,115 E Cherry St,North Baltimore,OH,45872
First Christian Church of Stow,3493 Darrow Rd,Stow,OH,44224
Stow Alliance Fellowship Chr,4460 Stow Rd,Stow,OH,44224
St Stephen Lutheran-Stow,3725 Kent Rd,Stow,OH,44224
Stow United Methodist Child Cr,4880 Fishcreek Rd,Stow,OH,44224
Victory Life Church of Stow,3833 Hudson Dr,Stow,OH,44224
Stow Presbyterian Church,4150 Fishcreek Rd,Stow,OH,44224
Achmoody Kenneth Rev,2788 Williamsburg Cir,Stow,OH,44224
Crossroad Baptist Church,9903 W National Rd,New Carlisle,OH,45344
Lake Avenue Christian Church,PO Box 213,New Carlisle,OH,45344
Good Shepherd Methodist Church,1520 Styer Dr,New Carlisle,OH,45344
Cuyahoga Valley Community Chr,5055 E Wallings Rd,Broadview Heights,OH,44147
Assumption Church,594 W Main St,Geneva,OH,44041
Triune Lutheran Church Elca,4810 W Mill Rd,Broadview Heights,OH,44147
Darrtown Baptist Church,4280 Walnut St,Oxford,OH,45056
Holy Trinity Episcopal Church,25 E Walnut St,Oxford,OH,45056
Oxford United Methodist Church,14 N Poplar St,Oxford,OH,45056
Oxford Church of God,5450 College Corner Rd,Oxford,OH,45056
Oxford Presbyterian Church,101 N Main St,Oxford,OH,45056
University Church Of Christ,3735 Oxford Millville Rd,Oxford,OH,45056
Dublin Baptist Church,7195 Coffman Rd,Dublin,OH,43017
St Brigid-Kildare Cthlc Scl,PO Box 3130,Dublin,OH,43016
Dublin Christian Church,2900 Martin Rd,Dublin,OH,43017
St Andrew Christian Church,1985 Swansford Dr,Dublin,OH,43016
St Patrick's Episcopal Church,7121 Muirfield Dr,Dublin,OH,43017
Indian Run United Methodist,6305 Brand Rd,Dublin,OH,43016
Radiant Life Church,7055 Avery Rd,Dublin,OH,43017
Dublin Community Church,81 W Bridge St,Dublin,OH,43017
Norden Stephen M,2220 Gnarled Pine Dr,Dublin,OH,43016
East River Road Baptist Church,4525 River Rd,Fairfield,OH,45014
Fairfield Wesleyan Church,4685 Anthony Wayne Ave,Fairfield,OH,45014
Fairfield West Baptist Church,5345 Muskopf Rd,Fairfield,OH,45014
Hilltop Baptist Church,2425 Mack Rd,Fairfield,OH,45014
Lindenwald Baptist Church,460 Symmes Rd,Fairfield,OH,45014
Rolling Hills Baptist Church,5742 Pleasant Ave,Fairfield,OH,45014
Fairfield Church of Christ,745 Symmes Rd,Fairfield,OH,45014
Fairfield Church of Nazarene,1425 Nilles Rd,Fairfield,OH,45014
Winston Road First Church-God,6200 Winton Rd,Fairfield,OH,45014
Fairfield Church of God,6001 Dixie Hwy,Fairfield,OH,45014
Tri-County Assembly of God,7350 Dixie Hwy,Fairfield,OH,45014
Icfc Assemblies Of God,1367 Hicks Blvd,Fairfield,OH,45014
Eleventh Street Missionary Chr,108 E 11th St,Lima,OH,45804
Fourth Street Baptist Church,122 W 4th St,Lima,OH,45804
Lima Baptist Temple,982 Brower Rd,Lima,OH,45801
Lima Missionary Baptist Church,3085 Yoder Rd,Lima,OH,45806
New Morning Star Baptist Chr,1904 S Main St,Lima,OH,45804
Philippian Missionary Bapt Chr,190 E 8th St,Lima,OH,45804
Shiloh Mb Church,110 W 11th St,Lima,OH,45804
St Charles Catholic Church,2200 W Elm St,Lima,OH,45805
St Gerard's Catholic Church,240 W Robb Ave,Lima,OH,45801
St Rose Catholic Church,222 S West St,Lima,OH,45801
