Name,Address,City,State,Zip
Jackson Street Baptist Church,430 S Jackson St,Montgomery,AL,36104
Holy Spirit Temple Miracle Revival Center Chruch,4300 Virginia Loop Rd,Montgomery,AL,36116
Ministries Glory To God,514 Finley Ave,Montgomery,AL,36106
Alabama Baptist Retirement Center,2001 E South Blvd,Montgomery,AL,36116
Mission Montgomery,1739 Upper Wetumpka Rd,Montgomery,AL,36107
St Matthews Missionary Baptist,3224 Woodley Rd,Montgomery,AL,36116
Refuge Temple Ame Zion Church,4333 Virginia Loop Rd,Montgomery,AL,36116
St Paul United Methodist Chr,409 S Ripley St,Montgomery,AL,36104
King Hill Church Of Christ,800 E Dixie Dr,Montgomery,AL,36107
Lutheran Ministries Central,3733 Dalraida Pky,Montgomery,AL,36109
King Hill Baptist Church,1930 Stokes St,Montgomery,AL,36107
Church Of Christ-eastbrook,650 Coliseum Blvd,Montgomery,AL,36109
St John Baptist Catholic Church,553 S Union St,Montgomery,AL,36104
St John Bapt Catholic Chr,543 S Union St,Montgomery,AL,36104
Wares Ferry Road Baptist Chr,4355 Wares Ferry Rd,Montgomery,AL,36109
Trinity Counseling Center,1728 S Hull St,Montgomery,AL,36104
South Decatur Street Baptist,802 S Decatur St,Montgomery,AL,36104
Gamblin Roy Rev,3425 Whitehall St,Montgomery,AL,36109
James E Griffin Ministries,3547 Cambridge Rd,Montgomery,AL,36111
Medical Outreach Ministries,1301 E South Blvd,Montgomery,AL,36116
William D Paul Ministries,500 Arba St,Montgomery,AL,36104
St Paul's Ame Church,706 E Patton Ave,Montgomery,AL,36111
St Mark Baptist Church,1200 S Hull St,Montgomery,AL,36104
First Congregation Christian,638 High St,Montgomery,AL,36104
Mac Edonia Ministries-luverne,1359 Devonshire Dr,Montgomery,AL,36116
Word Of Life Church,3325 Woodley Rd,Montgomery,AL,36116
Living Word Church,PO Box 734,Citronelle,AL,36522
Faith In God Temple,634 Alabama St,Montgomery,AL,36104
Apostolic Word-truth Ministry,634 E Patton Ave,Montgomery,AL,36111
Bryant Baptist Child Devmnt,3645 Norman Bridge Rd,Montgomery,AL,36105
Saint Luke United Methodist Church,2518 Upper Wetumpka Rd,Montgomery,AL,36107
Alabama Fl Episcopal Church,808 S Lawrence St,Montgomery,AL,36104
Open Arms Ministries,3541 Oak Shadow Ct,Montgomery,AL,36116
Ephod Church,4525 Virginia Loop Rd,Montgomery,AL,36116
Brian Walker's Ministry,4200 Coventry Rd,Montgomery,AL,36116
College Grove Community Church,4516 Wares Ferry Rd,Montgomery,AL,36109
First Baptist Chr Mission Service,722 E Jefferson St,Montgomery,AL,36104
South Perry Street Chr-christ,3385 S Perry St,Montgomery,AL,36105
Saint James School-,6010 Vaughn Rd,Montgomery,AL,36116
Bible ,5350 Atlanta Hwy,Montgomery,AL,36109
Spiritwind Body Of Christ Ministries,3910 Strathmore Dr,Montgomery,AL,36116
Dexter Avenue King Meml Bapt,454 Dexter Ave,Montgomery,AL,36104
Church Of Jesus Christ Of Lds,770 S Court St,Montgomery,AL,36104
Gospel Tabernacle Church-god,465 S Perry St,Montgomery,AL,36104
Touch Of Love,3800 Norman Bridge Rd,Montgomery,AL,36105
Clinton Chapel Ame Zion,4560 Narrow Lane Rd,Montgomery,AL,36116
Saints Peters Church,219 Adams Ave,Montgomery,AL,36104
New Life Church Of God,600 Columbus St,Montgomery,AL,36104
Upper Room Fellowship Church,2022 Miller St,Montgomery,AL,36107
Terry Veazey Ministries,4167 Beardsley Dr,Montgomery,AL,36109
Upperroom Fellowship Center,2020 Miller St,Montgomery,AL,36107
Greater Grace Victorious,600 E South Blvd,Montgomery,AL,36116
Christ Temple Church Of Christ,201 Early St,Montgomery,AL,36104
Calvary Presbyterian Church,164 Wade St,Montgomery,AL,36104
Ezekiel Missionary Baptist Chr,3630 S Perry St,Montgomery,AL,36105
Alabama District Council Ag,5919 Carmichael Rd,Montgomery,AL,36117
Tabernacle Of Yahweh,3634 S Perry St,Montgomery,AL,36105
Pillar Of Truth Baptist Church,3638 S Perry St,Montgomery,AL,36105
Montgomery Antioch District Bapt,113 W Jeff Davis Ave,Montgomery,AL,36104
Faith Crusades,529 Sayre St,Montgomery,AL,36104
Baptist Foundation Of Alabama,430 S Court St,Montgomery,AL,36104
Word Of Truth Fellowship Church,5700 E Shirley Ln,Montgomery,AL,36117
St Luke Missionary Baptist Chr,1025 Edgar D Nixon Ave,Montgomery,AL,36104
Inner City Church Of Christ,450 Sayre St,Montgomery,AL,36104
Revelation Baptist Church,1711 Taylor Ln,Mobile,AL,36605
Good News Ministries,3845 S Court St,Montgomery,AL,36105
Zebulon Baptist Church,200 W Wilding Dr,Montgomery,AL,36116
Little Flock Ministries,250504 PO Box,Montgomery,AL,0
Restoration Baptist,3860 S Court St,Montgomery,AL,36105
Strait Gate Church,1100 N Decatur St,Montgomery,AL,36104
Church Of Christ In Prayer,760 Drivers Row,Montgomery,AL,36104
Valley Park Ministry Center,3820 Woodley Rd,Montgomery,AL,36116
Catoma Street Church Of Christ,100 Catoma St,Montgomery,AL,36104
Mt Pleasant Ame Zion Church,415 W Jeff Davis Ave,Montgomery,AL,36104
St Peter Ame Church,512 Liberty St,Montgomery,AL,36108
United Pentecostal Church Alabama District Camp Ground,1724 PO Box,Montgomery,AL,0
Pleasant Hill A M E Zion Church,99 PO Box,Montgomery,AL,0
Weeping Mary Ame Zion Church,249 John Morris Ave,Montgomery,AL,36105
Deliverance By Faith Holiness,4042 Saint Louis Rd,Montgomery,AL,36116
Kingdom Enforcers Ministries,4711 Narrow Lane Rd,Montgomery,AL,36116
Joy Christian Church,312 Montgomery St,Montgomery,AL,36104
New Life Baptist Church,1943 Rosa L Parks Ave,Montgomery,AL,36108
Rosa L Parks Avenue Church-god,1701 Rosa L Parks Ave,Montgomery,AL,36108
Mt Zion Ame Church,515 W Jeff Davis Ave,Montgomery,AL,36104
United Lutheran Church,1104 Rosa L Parks Ave,Montgomery,AL,36108
Christ Redeemer Episcopal Church,6801 Vaughn Rd,Montgomery,AL,36116
Hope Ministry,4732 Narrow Lane Rd,Montgomery,AL,36116
Newtown Church Of Christ,1709 N Decatur St,Montgomery,AL,36104
Morgan Avenue Baptist Church,598 Morgan Ave,Montgomery,AL,36104
Metropolitan United Methodist,3108 Rosa L Parks Ave,Montgomery,AL,36105
William Chapel Ame Zion Chr,637 Clinton St,Montgomery,AL,36108
Greater Mt Olive Baptist Chr,646 Stephens St,Montgomery,AL,36108
Kingdom Builders International,121 Eastdale Rd S,Montgomery,AL,36117
Spread Word Ministries,505 Bibb St,Montgomery,AL,36104
New Canaan Baptist Church,2098 Union Hill Rd,Somerville,AL,35670
W Mcf TV 45 Prayer Line,300 Mendel Pky W,Montgomery,AL,36117
Ncc-safe Harbor,500 Eastdale Loop,Montgomery,AL,36117
Atmosphere Of Jesus,15 N Goldthwaite St,Montgomery,AL,36104
St Stephens Baptist Church,1609 Withers St,Montgomery,AL,36104
Montgomery Korean Presbyterian,361 Mendel Pky E,Montgomery,AL,36117
Fresh Anointing House Of Worship,150 E Fleming Rd,Montgomery,AL,36105
Agape Christian Fellowship Church,2866 Lower Wetumpka Rd,Montgomery,AL,36110
Agape Missionary Bapt Church,2906 Wetumpka Hwy,Montgomery,AL,36110
Agape Missionary Baptist Church,2906 Lower Wetumpka Rd,Montgomery,AL,36110
All Nations Church Of God,2406 Palma Dr,Montgomery,AL,36108
Alpha Ministries,6779 Taylor Cir,Montgomery,AL,36117
Antioch Church Of God-christ,566 Oak St,Montgomery,AL,36104
Hueytown Church Of Christ,2047 High School Rd,Bessemer,AL,35023
Garywood Assembly Of God,2730 Allison Bonnett Memorial Dr,Bessemer,AL,35023
St Francis Of Assissi,2410 7th Ave N,Bessemer,AL,35020
Bessemer Church Of God,1731 13th St N,Bessemer,AL,35020
First Seventh Day Adventist,1731 5th Ave N,Bessemer,AL,35020
Beulah Baptist Church,1022 2nd Ave N,Bessemer,AL,35020
Canaan Baptist Church,824 15th St N,Bessemer,AL,35020
Concord Baptist Church,321 CR-251,Salem,AL,36874
Concord Highland Baptist Chr,100 Concord Highland Dr,Bessemer,AL,35023
Eastern Valley Baptist Church,1216 Potter Ave,Bessemer,AL,35020
Flint Hill Baptist Church,1630 Powder Plant Rd,Bessemer,AL,35022
Grant Street Baptist Church,724 Grant St,Bessemer,AL,35020
Loveless Park Baptist Church,6200 Lou George Loop,Bessemer,AL,35022
Mc Neil Baptist Church,1720 13th St N,Bessemer,AL,35020
Mount Hebron Baptist Church,2400 2nd Ave S,Irondale,AL,35210
Mt Sinai Baptist Church,500 Carter Ave,Bessemer,AL,35020
New Antioch Baptist Church,1801 17th Ave N,Bessemer,AL,35020
New Bethlehem Baptist Church,1730 11th Ave N,Bessemer,AL,35020
New Salem Missionary Baptist,241 2nd Ave E,Bessemer,AL,35020
Oak Grove First Baptist Church,9161 Camp Oliver Rd,Bessemer,AL,35023
Old St Paul's Baptist Church,910 33rd St S,Bessemer,AL,35020
Peace Baptist Church,5001 Jaybird Rd,Bessemer,AL,35020
Raimund Heights Baptist Church,233 Elrie Blvd,Bessemer,AL,35020
Seventh Street Baptist Church,513 7th St S,Bessemer,AL,35020
Shady Grove Baptist Church,2116 Iron Man Rd,Danville,AL,35640
Shady Grove Missionary Baptist,2600 Fairfax Ave,Bessemer,AL,35020
Smithville Baptist Church,9308 Old Toadvine Rd,Bessemer,AL,35023
South Highland Baptist Church,410 19th St S,Bessemer,AL,35020
Southcrest Baptist Church,4317 S Shades Crest Rd,Bessemer,AL,35022
Union Hill Baptist Church,7335 S County Road 33,Cottonwood,AL,36320
West Side Baptist Church,PO Box 459,Jacksonville,AL,36265
Woodland Hills Baptist Church,1090 9th Ave SW,Bessemer,AL,35022
St Aloysius Church,751 Academy Dr,Bessemer,AL,35022
Earnest United Methodist Chr,3425 Warrior River Rd,Bessemer,AL,35023
Petty's Chapel Ame Zion,918 18th St N,Bessemer,AL,35020
Trinity Life Church,4370 Gamble Ln,Bessemer,AL,35022
New Life Interfaith Ministry,1600 8th Ave N,Bessemer,AL,35020
Oasis of Praise Church of God,6922 Pocahontas Rd,Bessemer,AL,35022
15Th St Church Of God,1600 Faircrest Dr,Bessemer,AL,35023
28Th Street Church Of God,2800 11th Ave N,Bessemer,AL,35020
Abundant Life Worship Center Cgc,1523 4th Ave N,Bessemer,AL,35020
All God's Children,1293 Hueytown Rd,Bessemer,AL,35023
Always Abounding Harvest Chr,1230 Longbrook Dr,Bessemer,AL,35020
Kimberly Church Of God,9123 Jefferson St,Kimberly,AL,35091
Maysville Church Of Christ,3017 Gurley Pike,Gurley,AL,35748
First Baptist Church of Gurley,PO Box 126,Gurley,AL,35748
Acklin Cme Church,209 Cobb Rd,Gurley,AL,35748
Northside Church Of Christ-min,1022 N Mulberry Ave,Butler,AL,36904
Butler Church Of Christ,121 Harrell Ave,Butler,AL,36904
Orchard Assembly Of God,6750 Howells Ferry Rd,Mobile,AL,36618
Cornerstone Assembly Of God,7719 Highway 195,Jasper,AL,35503
Crichton Church Of God,3106 Moffett Rd,Mobile,AL,36607
Holy Church Of God,1220 Air Terminal Dr,Mobile,AL,0
Central Assembly Of God,1329 Forest Ridge Rd W,Mobile,AL,36618
Miracle Temple Of Living,111 E Clark Ave,Mobile,AL,36610
First Step Of God,166 S Broad St,Mobile,AL,36602
Catholic Archdiocese Of Mobile,352 Government St,Mobile,AL,36602
Jacobs House Of Blessings,2856 Keener St,Mobile,AL,36612
City Church Of Mobile,3750 Michael Blvd,Mobile,AL,36609
Regency Church Of Christ,501 S University Blvd,Mobile,AL,36609
Holy Church Of God-mobile,601 S Cedar St,Mobile,AL,36603
Providence Church Of God,6819 Old Shell Rd,Mobile,AL,36608
Emanuel Seventh Day Adventist,PO Box 1491,Mobile,AL,36633
Aimwell Baptist Church,500 Earle St,Mobile,AL,36603
Airport Boulevard Baptist Chr,6301 Airport Blvd,Mobile,AL,36608
Bel View Baptist Church,3333 Graham Rd N,Mobile,AL,36618
Berean Baptist Church,PO Box 237,Elberta,AL,36530
Christian Union Msnry Baptist,3260 Spring Hill Ave,Mobile,AL,36607
Corinthian Missionary Baptist,451 Weinacker Ave,Mobile,AL,36604
Cottage Hill Baptist Church,PO Box 515,Pleasant Grove,AL,35127
Cypress Shores Baptist Church,4327 Higgins Rd,Mobile,AL,36619
Dauphin Way Baptist Church,3661 Dauphin St,Mobile,AL,36608
Dayspring Baptist Church,2200 Cody Rd S,Mobile,AL,36695
El-Bethel Primitive Baptist,1200 Gayle St,Mobile,AL,36605
First Baptist Church of Dawes,3941 Dawes Service Rd,Mobile,AL,36695
First Baptist Church of Mobile,806 Government St,Mobile,AL,36602
First Baptist Church-Prichard,213 N Dr Martin L King Jr Dr,Mobile,AL,36610
Franklin Street Baptist Church,2113 Saint Stephens Rd,Mobile,AL,36610
Fulton Road Baptist Church,1800 Dauphin Island Pky,Mobile,AL,36605
Government Street Baptist Chr,3401 Government Blvd,Mobile,AL,36693
Greater Morning Star Baptist,401 Donald St,Mobile,AL,36617
Greater Mount Olive Baptist,PO Box 1011,Mobile,AL,36633
Greater Union Baptist Church,961 Lyons St,Mobile,AL,36603
Gulf Hills Baptist Church,1516 Wolf Ridge Rd,Mobile,AL,36618
Hollinger's Island Baptist Chr,2450 Island Rd,Mobile,AL,36605
Lily Baptist Church,PO Box 1372,Mobile,AL,36633
Manor Baptist Church,1604 Navco Rd,Mobile,AL,36605
Mount Calvary Pb Church,1652 Butler St,Mobile,AL,36617
Mount Pleasant Baptist Church,461 Texas St,Mobile,AL,36603
Mount Sinai Baptist Church,707 Mt Sinai Ave,Mobile,AL,36612
Orchard Baptist Church,6960 Overlook Rd,Mobile,AL,36618
Riverside Baptist Church,PO Box 601,Helena,AL,35080
Sage Avenue Baptist Church,150 S Sage Ave,Mobile,AL,36606
Schillinger Road Baptist Chr,2010 Schillinger Rd S,Mobile,AL,36695
Seven Hills Baptist Church,8950 Airport Blvd,Mobile,AL,36608
Shiloh Missionary Baptist Chr,2756 Old Shell Rd,Mobile,AL,36607
Spring Hill Avenue Baptist Chr,2651 Spring Hill Ave,Mobile,AL,36607
Spring Hill Baptist Church,2 McGregor Ave S,Mobile,AL,36608
St Louis Street Baptist Church,108 N Dearborn St,Mobile,AL,36602
St Peter Baptist Church,650 S Bayou St,Mobile,AL,36603
Starlight Baptist Church,6101 Old Highway 43,Satsuma,AL,36572
Stone Street Baptist Church,311 Tunstall St,Mobile,AL,36603
Travis Road Baptist Church,5226 Travis Rd,Mobile,AL,36619
Truevine Baptist Church,PO Box 1322,Mobile,AL,36633
West Chickasaw Baptist Church,452 Thompson Blvd,Mobile,AL,36611
Woodridge Baptist Church,2700 Schillinger Rd S,Mobile,AL,36695
Zion Baptist Church,2514 Halls Mill Rd,Mobile,AL,36606
Cathedral of the Immaculate,400 Government St,Mobile,AL,36602
Little Flower Church,2053 Government St,Mobile,AL,36606
Most Pure Heart of Mary Church,304 Sengstak St,Mobile,AL,36603
Our Lady of Lourdes,1621 Boykin Blvd,Mobile,AL,36605
Our Savior Catholic Church,1801 Cody Rd S,Mobile,AL,36695
Prince of Peace,454 Charleston St,Mobile,AL,36603
St Catherine Church,2605 Spring Hill Ave,Mobile,AL,36607
St Dominic's Church,4156 Burma Rd,Mobile,AL,36693
St Ignatius Church,3704 Spring Hill Ave,Mobile,AL,36608
St Mary's Catholic Church,6101 Dr Martin Luther King Dr,Fairfield,AL,35064
St Matthew's Catholic Chr,906 Garrity St,Mobile,AL,36605
St Pius Tenth Church,"217 S Sage Ave, #b",Mobile,AL,36606
St Vincent Catholic Church,5023 Camelot Dr,Mobile,AL,36619
Overlook Christian Church,1457 Forest Ridge Rd E,Mobile,AL,36618
Saint Mark Christian Church,614 Summerville St,Mobile,AL,36617
University Blvd Church-Christ,501 University Blvd S,Mobile,AL,36609
Creekwood Church of Christ,1901 Schillinger Rd S,Mobile,AL,36695
Gulf Coast Christian Ctr,PO Box 911,Mobile,AL,36601
Church of the Redeemer,1100 Cody Rd S,Mobile,AL,36695
St Paul's Episcopal Church,28788 N Main St,Daphne,AL,36526
Trinity Episcopal Church,5375 US-231,Wetumpka,AL,36092
Word Alive Church at Mobile,PO Box 40623,Mobile,AL,36640
Ahavas Chesed Synagogue,705 Regents Way,Mobile,AL,36609
Spring Hill Avenue Temple,1769 Spring Hill Ave,Mobile,AL,36607
Faith Lutheran Church,1703 Dr Martin L King Jr Ave,Mobile,AL,36617
Our Saviour's Lutheran Church,5101 Government Blvd,Mobile,AL,36619
St Paul's Lutheran Church,400 N Alston St,Foley,AL,36535
Ashland Place United Methodist,15 Wisteria Ave,Mobile,AL,36607
Chickasaw United Methodist Chr,PO Box 11305,Mobile,AL,36671
Christ United Methodist Church,6101 Grelot Rd,Mobile,AL,36609
Dauphin Way United Methodist,PO Box 6845,Mobile,AL,36660
First Independent Methodist,4410 Birchwood Dr E,Mobile,AL,36693
Forest Hill United Methodist,4807 Princeton Dr,Mobile,AL,36618
Fulton Heights United Meth Chr,PO Box 50116,Mobile,AL,36605
Kingswood United Methodist Chr,5200 Perin Rd,Mobile,AL,36693
Mount Olive Ame Zion Church,701 Bella St,Mobile,AL,36610
Pleasant Valley United Meth,2810 Pleasant Valley Rd,Mobile,AL,36606
Spring Hill Avenue United Meth,PO Box 7097,Mobile,AL,36670
Tanner Williams United Meth,1550 Grand Bay Wilmer Rd N,Mobile,AL,36608
Toulminville Warren Street,2271 Saint Stephens Rd,Mobile,AL,36610
Covenant Church of Mobile,PO Box 850879,Mobile,AL,36685
Goodwill Church Ministries,1038 Grant Ave,Mobile,AL,36610
Life Church of Mobile,8701 Zeigler Blvd,Mobile,AL,36608
Nazaree Full Gospel Church,1695 W I-65 Service Rd N,Mobile,AL,36618
New Dimensions Christian Ctr,3134 Cottage Hill Rd,Mobile,AL,36606
Rock of Mobile,PO Box 190309,Mobile,AL,36619
St John's Deliverance Temple,PO Box 70,Mobile,AL,36601
Annunciation Greek Orthodox,50 S Ann St,Mobile,AL,36604
Calvary Assembly of God,1413 Glenn St SW,Decatur,AL,35603
Crichton Church of God,3106 Moffat Rd,Mobile,AL,36607
Forest Hill Church of God,5508 Moffat Rd,Mobile,AL,36618
Greater Allenville Aoh Chr,2930 Whistler St,Mobile,AL,36612
Joyland Daycare,1501 Knollwood Dr,Mobile,AL,36609
Mason Memorial Temple Church,PO Box 6862,Mobile,AL,36660
Moffat Road Assembly of God,6159 Moffat Rd,Mobile,AL,36618
North Bay Christian Ctr,1275 E I-65 Service Rd S,Mobile,AL,36606
Oak Park Ministries,3321 Sollie Rd,Mobile,AL,36695
Pathway Temple Church of God,7200 Moffat Rd,Mobile,AL,36618
Phillips Temple Aoh Church,2257 Saint Stephens Rd,Mobile,AL,36610
Providence Church of God,53 Foreman Rd,Mobile,AL,36608
Solid Rock Church-God-Christ,1408 Dr Martin L King Jr Ave,Mobile,AL,36603
Solid Rock Daycare,11400 Tanner Williams Rd,Mobile,AL,36608
Government Street Presby Chr,300 Government St,Mobile,AL,36602
Spring Hill Presbyterian Chr,10 Westminster Way,Mobile,AL,36608
Abundant Harvest Christian Center,4126 Government Blvd,Mobile,AL,36693
Amity Missionary Baptist Chr,969 Donald St,Mobile,AL,36617
Andrews Street Church-christ,1862 Andrews St,Mobile,AL,36617
Angel Of Zion,631 Houston St,Mobile,AL,36606
Angela Davis Christian Academy,166 Meaher Ave,Mobile,AL,36610
Pennylane Church Of Christ,615 Pennylane St SE,Hartselle,AL,35640
Westview Church Of Christ,709 Vaughn Bridge Rd NW,Hartselle,AL,35640
Bible Baptist Church,PO Box 7312,Spanish Fort,AL,36577
East Highland Baptist Church,PO Box 888,Hartselle,AL,35640
First Baptist Church Sbc,210 Woodland St NW,Hartselle,AL,35640
New Center Baptist Church,PO Box 942,Hartselle,AL,35640
Pleasant Valley Baptist Church,691 Pleasant Valley Rd,Rainbow City,AL,35906
Shoal Creek Baptist Church,1077 Shoal Creek Rd,Hartselle,AL,35640
West Hartselle Baptist Church,1640 Main St W,Hartselle,AL,35640
Church of Christ,PO Box 62,Auburn,AL,36831
Salem United Methodist Church,3018 Barkley Bridge Rd SW,Hartselle,AL,35640
Prattmont Church Of Christ,901 N Memorial Dr,Prattville,AL,36067
Wesleyan Church Of Prattville,1274 E Main St,Prattville,AL,36066
Baptist Hill Baptist Church,150 10th St,Prattville,AL,36067
Boones Chapel Baptist Church,2301 County Road 66,Prattville,AL,36067
Camellia Baptist Church,201 Woodvale Rd,Prattville,AL,36067
Crestview Baptist Church,114 Walker St,Prattville,AL,36066
East Memorial Baptist Church,435 Sheila Blvd,Prattville,AL,36066
Glynwood Baptist Church,376 McQueen Smith Rd N,Prattville,AL,36066
Prattmont Baptist Church,814 Smith Ave,Prattville,AL,36067
White Pond Baptist Church,1898 County Road 21 N,Prattville,AL,36067
Hunter Hills Church of Christ,330 Old Farm Ln N,Prattville,AL,36066
Prattville Church of Christ,344 E Main St,Prattville,AL,36067
St Mark's Episcopal Church,178 E 4th St,Prattville,AL,36067
Spring Hill Ame Zion Church,PO Box 680641,Prattville,AL,36068
Church of Living Water,820 Selma Hwy,Prattville,AL,36067
Prattville Community Church,PO Box 680027,Prattville,AL,36068
Apostolic Pentecostal Church,879 Washington Ferry Rd,Prattville,AL,36067
Sonrise Fellowship,1813 Glynwood Dr,Prattville,AL,36066
Agape Luthefn,692 Commerce Ct,Prattville,AL,36066
Anointed Remnant International,1353 Reed St,Prattville,AL,36067
Shalom Praise ,401 W Commerce St,Greenville,AL,36037
1St Missionary Baptist Church,707 South St,Greenville,AL,36037
Antioch East Baptist Church,2303 Old Stage Rd,Greenville,AL,36037
Skyline Church Of God,22578 AL-79,Scottsboro,AL,35768
Goosepond Church Of God,2694 Bob Jones Rd,Scottsboro,AL,35769
Calvary Assembly Of God,19801 AL-79,Scottsboro,AL,35768
Emmanuel Temple Of Deliverance,207 S Railroad Ave,Opelika,AL,36801
Opelika Church Of Nazarene,1500 Bruce Ave,Opelika,AL,36801
Greater Peace Baptist Church,650 Jeter Ave,Opelika,AL,36801
Nazareth Baptist Church,4454  Lee Rd,Opelika,AL,36804
Pepperell Baptist Church,2702 2nd Ave,Opelika,AL,36801
Pleasant Grove Baptist Church,1124 County Road 11,Ozark,AL,36360
Society Hill Baptist Church,16155 US-80,Opelika,AL,36804
Union Grove Baptist Church,4009 CR-391,Opelika,AL,36804
St Mary's Church,PO Box 4205,Opelika,AL,36803
Wesley Memorial United Meth,2506 Marvyn Pky,Opelika,AL,36804
Apostolic Holiness Church,610 Clanton St,Opelika,AL,36801
Church of the Harvest,PO Box 307,Opelika,AL,36803
Airview Community Church,3015 Old Opelika Rd,Opelika,AL,36801
Airview Baptist Church,2301 Airport Rd,Opelika,AL,36801
Alabama Rural Ministries,131 S Gay St,Auburn,AL,36830
Aldridge G M,63 Lee Road 624,Opelika,AL,36804
Allen Kenneth C,88 Lee Road 419,Opelika,AL,36804
Lords House Of Prayer,46 Daileys Dr,Oneonta,AL,35121
Oneonta Church Of God,56150 US-231,Oneonta,AL,35121
First Baptist Church Child Dev,300 3rd Ave E,Oneonta,AL,35121
Corpus Christi Catholic,32015 AL-75,Oneonta,AL,35121
Lester Memorial Umc,PO Box 626,Oneonta,AL,35121
World Outreach Ctr,2115 2nd Ave E,Oneonta,AL,35121
Faith Covenant Church of God,4435 County Highway 29,Oneonta,AL,35121
Oneonta Worship Ctr,PO Box 733,Oneonta,AL,35121
Westview Assembly Of God,106 Grover St,Opp,AL,36467
Opp Congregation Of Jehovah,1106 U.S. 84,Opp,AL,36467
Franklin Church Of God,3390 County Road 61,Franklin,AL,36444
Grandiflora Church Of Christ,251 County Road 1595,Baileyton,AL,35019
Fellowship Assembly Of God,619 CR-243,Smiths Station,AL,36877
Lamb Baptist Church,1593 Lee Road 242,Smiths Station,AL,36877
Midway Baptist Church,PO Box 428,Smiths Station,AL,36877
Smiths Station Baptist Church,PO Box 189,Smiths Station,AL,36877
Mt Zion United Methodist Chr,PO Box 205,Smiths Station,AL,36877
New Covenant Fellowship,200 Lee Road 386,Smiths Station,AL,36877
Midway Church Of Christ,23517 County Road 460,Trinity,AL,35673
Liberty Church Of Christ,1391 Sunrise Rd,Jasper,AL,35504
Bethel Assembly Of God,7497 Highway 51,Ariton,AL,36311
Church Of God Of Union,6989 Old Tuscaloosa Rd,Jasper,AL,35501
Curry Church Of God,8380 Curry Hwy,Jasper,AL,35503
Abundent Life Fellowship,32365 Highway 69,Jasper,AL,35504
Alabama Outpatient Surgery Center,1323 Summitt,Jasper,AL,0
Blessing Church Of Christ,2945 Blessing Rd,Albertville,AL,35951
Albertville Independent Bapt,302 Buchanan Rd,Albertville,AL,35950
Alder Springs Presbyterian Chr,5671 Hustleville Rd,Albertville,AL,35951
Albertville Vineyard Church,806 Lusk St,Albertville,AL,35950
Albertville Worship Center,203 N Cahill Rd,Albertville,AL,35950
Altoona First Methodist Church,2801 Blount St,Altoona,AL,35952
Oxford Church Of God,18 Hamric Dr W,Oxford,AL,36203
Oxford Church Of Christ,89 Hamric Dr E,Oxford,AL,36203
Coldwater Baptist Church,4400 Airport Rd,Oxford,AL,36203
First Baptist Church of Oxford,95 E Oak St,Oxford,AL,36203
Grace Baptist Church,2018 Hinton Dr,Oxford,AL,36203
Rocky Mt Baptist Church,100 Rocky Mountain Rd,Oxford,AL,36203
Church Christ Betta View Hills,PO Box 3323,Oxford,AL,36203
Oxford Church of Christ,PO Box 3071,Oxford,AL,36203
Alabama Baptist Child's Home,69 Colton Dr,Oxford,AL,36203
Bethel Church Of Christ,25815 US-72,Athens,AL,35613
Clements Baptist Church,8690 US-72,Athens,AL,35611
Elkton Road Baptist Church,19470 Elkton Rd,Athens,AL,35614
First Union Baptist Church,PO Box 931,Athens,AL,35612
Lindsay Lane Baptist Church,1300 Lindsay Ln,Athens,AL,35613
Mt Pisgah Baptist Church,100 Mount Pisgah Dr,Cropwell,AL,35054
Oakdale Baptist Church,16136 Al Highway 251,Athens,AL,35613
Round Island Baptist Church,14790 Brownsferry Rd,Athens,AL,35611
Sardis Springs Baptist Church,18310 AL-251,Athens,AL,35613
St Paul Missionary Baptist Chr,10081 Snake Rd,Athens,AL,35611
St Paul's Catholic Church,PO Box 998,Athens,AL,35612
Church of Christ Eastside,PO Box 841,Athens,AL,35612
Church of Christ Jackson Drive,1201 Jackson Dr,Athens,AL,35611
Church of Christ Market St,PO Box 388,Athens,AL,35612
Church of Christ Westview,PO Box 796,Athens,AL,35612
Church-Christ West Hobbs St,PO Box 506,Athens,AL,35612
Mt Carmel Church of Christ,US-72,Athens,AL,35611
Friendship United Methodist,16479 Lucas Ferry Rd,Athens,AL,35611
Antioch Cumberland Psbt Church,923 Brownsferry St,Athens,AL,35611
Enon Church Of Christ,1366 Enon Rd,Webb,AL,36376
Webb Baptist Church,PO Box 70,Webb,AL,36376
New Freedom Church,PO Box 119,Webb,AL,36376
Irvington Assembly Of God,8540 Highway 90,Irvington,AL,36544
Higher Ground Baptist Church,PO Box 45,Irvington,AL,36544
Bayou La Batre Church of God,PO Box 759,Irvington,AL,36544
Roosevelt Church Of God,1111 India St,Brighton,AL,35020
Fultondale Church Of Christ,2005 Elkwood Dr,Fultondale,AL,35068
Fultondale First Baptist,PO Box 595,Fultondale,AL,35068
Walker's Chapel Baptist Church,1525 Briscoe St,Fultondale,AL,35068
Fultondale United Methodist,PO Box 123,Fultondale,AL,35068
Trussville Church Of Christ,106 Talley St,Trussville,AL,35173
Holy Infant Of Prague,8090 Gadsden Hwy,Trussville,AL,35173
Corinth Baptist Church,909 Argo Margaret Rd,Trussville,AL,35173
Deerfoot Baptist Church,5450 Mt Olive Church Rd,Trussville,AL,35173
Sulphur Springs Baptist Church,7500 Roper Rd,Trussville,AL,35173
