Name,Address,City,State,Zip
Macedonia Church Of Christ,289 Quincy St,Brooklyn,NY,11216
Agapi Fellowship,341 Nostrand Ave,Brooklyn,NY,11216
Baptist Temple,360 Schermerhorn St,Brooklyn,NY,11217
House of the Lord Pentecostal,415 Atlantic Ave,Brooklyn,NY,11217
Park Slope Christian Tabernacl,98 5th Ave,Brooklyn,NY,11217
Lafayette Avenue Presbyterian,85 S Oxford St,Brooklyn,NY,11217
International Baptist Church,312 Coney Island Ave,Brooklyn,NY,11218
St Catherine-Alexandria Chr,1119 41st St,Brooklyn,NY,11218
Chabad Lubavitch of Kensington,605 Ocean Pky,Brooklyn,NY,11218
Flatbush ,222 Ocean Pky,Brooklyn,NY,11218
Calvary Pentecostal Church,45 E 8th St,Brooklyn,NY,11218
Abraham Yaacov,804 Ditmas Ave,Brooklyn,NY,11218
Adler M,1528 41st St,Brooklyn,NY,11218
Akerman Solomon,1525 41st St,Brooklyn,NY,11218
Al-mahdi Foundation,779 Coney Island Ave,Brooklyn,NY,11218
Saint Rosalia Rc Church,6301 14th Ave,Brooklyn,NY,11219
Congregation Beer Moshe,1569 48th St,Brooklyn,NY,11219
Congregation Beth Jacob,5822 11th Ave,Brooklyn,NY,11219
Congregation Kehilath Yakov,1250 51st St,Brooklyn,NY,11219
Congregation Shomrei Emunah,5202 14th Ave,Brooklyn,NY,11219
Congregation Toras Chaim,5228 New Utrecht Ave,Brooklyn,NY,11219
Congregation Yetev Lev D'Satmr,PO Box 190520,Brooklyn,NY,11219
Kolel Avreichim of Bobov,PO Box 190514,Brooklyn,NY,11219
Merkaz Hatorah Yachel Yisroel,1227 50th St,Brooklyn,NY,11219
Yeshiva of Serdahel,4112 15th Ave,Brooklyn,NY,11219
Coptic Orthodox Chr-St George,1105 67th St,Brooklyn,NY,11219
Abrahamovici Filip,1577 57th St,Brooklyn,NY,11219
Abramowitz Moshe,1331 45th St,Brooklyn,NY,11219
St Andrew the Apostle,6713 Ridge Blvd,Brooklyn,NY,11220
Christian Heritage Church,PO Box 200295,Brooklyn,NY,11220
59th St Lutheran Church,749 59th St,Brooklyn,NY,11220
Bethelship United Methodist Ch,413 56th St,Brooklyn,NY,11220
Fourth Ave Methodist Church,4616 4th Ave,Brooklyn,NY,11220
New Hope Fellowship,108 Bay Ridge Ave,Brooklyn,NY,11220
Bay Ridge Christian Ctr,6324 7th Ave,Brooklyn,NY,11220
First Church Of Brethren,358 60th St,Brooklyn,NY,11220
Pentecostal Church Of Jericho,5622 3rd Ave,Brooklyn,NY,11220
Church Flame Of Ministry,6312 5th Ave,Brooklyn,NY,11220
Akers A M,469 58th St,Brooklyn,NY,11220
Akers A M Rev,471 58th St,Brooklyn,NY,11220
Crossover Baptist Church Inc,358 Kosciuszko St,Brooklyn,NY,11221
Universal Baptist Church,742 Jefferson Ave,Brooklyn,NY,11221
St Barbara's Roman Catholic,138 Bleecker St,Brooklyn,NY,11221
St Joseph Patron Rc Church,185 Suydam St,Brooklyn,NY,11221
St Martin of Tours Rc Church,1288 Hancock St,Brooklyn,NY,11221
Calvary ,966 Bushwick Ave,Brooklyn,NY,11221
St Stephens ,809 Jefferson Ave,Brooklyn,NY,11221
Bridge Street Ame Church,277 Stuyvesant Ave,Brooklyn,NY,11221
Janes United Methodist Church,660 Monroe St,Brooklyn,NY,11221
People's Institutional Ame,628 Madison St,Brooklyn,NY,11221
Varick Memorial Ame Zion Chr,PO Box 435,Brooklyn,NY,11221
Jesus Saves Ministry Church,509 Evergreen Ave,Brooklyn,NY,11221
St Leonard's Church,765 Putnam Ave,Brooklyn,NY,11221
Christ Apostolic Church,869 Lexington Ave,Brooklyn,NY,11221
St Mary's Church of Christ,493 Monroe St,Brooklyn,NY,11221
Upper Room Baptist Church,180 Van Buren St,Brooklyn,NY,11221
Refuge Church Of God,595 Quincy St,Brooklyn,NY,11221
Aker Lawrence,576 Madison St,Brooklyn,NY,11221
St Anthony of Padua,862 Manhattan Ave,Brooklyn,NY,11222
St Cecilia's Rc Church,84 Herbert St,Brooklyn,NY,11222
Aid To Church In Need Inco,725 Leonard St,Brooklyn,NY,11222
Ahi Ezer Congregation,1950 E 7th St,Brooklyn,NY,11223
Congregation B'Nai Josef,1616 Ocean Pky,Brooklyn,NY,11223
Sephardic Congregation Har Ha,820 Avenue S,Brooklyn,NY,11223
Sephardic Lebanese Synagogue,PO Box 230018,Brooklyn,NY,11223
Sephardic Synagogue,511 Avenue R,Brooklyn,NY,11223
Shaare Zion Congregational Ofc,2022 Ocean Pky,Brooklyn,NY,11223
Trinity Tabernacle-Gravesend,121 Gravesend Neck Rd,Brooklyn,NY,11223
Agababayeva Rev,2354 Ocean Pky,Brooklyn,NY,11223
Aiken Mitchell,29 Avenue W,Brooklyn,NY,11223
Our Lady-Solace Church,2866 W 17th St,Brooklyn,NY,11224
Congregation Kneses Israel,3801 Nautilus Ave,Brooklyn,NY,11224
Sea Breeze Jewish Ctr,311 Sea Breeze Ave,Brooklyn,NY,11224
Coney Island Cathedral-Dlvrnc,PO Box 424,Brooklyn,NY,11224
Comforting Church Of Chnst,2865 W 15th St,Brooklyn,NY,11224
Beulah Church Of Christ,2014 Mermaid Ave,Brooklyn,NY,11224
Philadelphia Church-Universal,530 Eastern Pky,Brooklyn,NY,11225
St Marks Baptist Church,551 Rogers Ave,Brooklyn,NY,11225
St Gabriel's Episcopal Church,337 Hawthorne St,Brooklyn,NY,11225
Fenimore St United Methodist,266 Fenimore St,Brooklyn,NY,11225
John Hus Moravian Church,153 Ocean Ave,Brooklyn,NY,11225
Full Gospel Assembly,131 Sullivan Pl,Brooklyn,NY,11225
Divine Center Of Truth,509 Rogers Ave,Brooklyn,NY,11225
Divine Word Of Truth,1071 Nostrand Ave,Brooklyn,NY,11225
Apostolic Church Of Christ,883 Nostrand Ave,Brooklyn,NY,11225
Abramowitz Shloma L Rabbi,392 Crown St,Brooklyn,NY,11225
Act,31 Balfour Pl,Brooklyn,NY,11225
Adams John Qrev,495 Brooklyn Ave,Brooklyn,NY,11225
Agudah Israel,456 Crown St,Brooklyn,NY,11225
Rogers Ave Seventh Day Advntst,924 Rogers Ave,Brooklyn,NY,11226
Lenox Road Baptist Church,1356 Nostrand Ave,Brooklyn,NY,11226
Salem Baptist Church,305 E 21st St,Brooklyn,NY,11226
St Jerome's Roman Catholic,2900 Newkirk Ave,Brooklyn,NY,11226
St Pauls Episcopal Church,157 Saint Pauls Pl,Brooklyn,NY,11226
New Jerusalem Chr-the Nazarene,PO Box 260454,Brooklyn,NY,11226
Pilgrim Wesleyan Church,951 Ocean Ave,Brooklyn,NY,11226
St Stephens Lutheran Church,2806 Newkirk Ave,Brooklyn,NY,11226
St Marks United Methodist,2017 Beverley Rd,Brooklyn,NY,11226
Redemption Gospel Outreach,PO Box 260475,Brooklyn,NY,11226
Resurrection Temple Our Lord,784 Rogers Ave,Brooklyn,NY,11226
Flatbush Reformed Church,890 Flatbush Ave,Brooklyn,NY,11226
Resalvation Church Of God,1615 Nostrand Ave,Brooklyn,NY,11226
Brooklyn Cathedral Of Praise,2209 Cortelyou Rd,Brooklyn,NY,11226
Haitian Tabernacle Of Brooklyn,20 Lenox Rd,Brooklyn,NY,11226
Peniel Church Of Cma,2741 Albemarle Rd,Brooklyn,NY,11226
2101 Church Equities LLC,2101 Church Ave,Brooklyn,NY,11226
2Nd El Sheddeih Baptist Church,1623 Nostrand Ave,Brooklyn,NY,11226
Our Lady of Guadalupe Church,7201 15th Ave,Brooklyn,NY,11228
St Ephrems Catholic Church,929 Bay Ridge Pky,Brooklyn,NY,11228
St Frances Cabrini Church,1562 86th St,Brooklyn,NY,11228
Good Shepherd Church Rectory,1950 Batchelder St,Brooklyn,NY,11229
St Edmund's Church,2460 Ocean Ave,Brooklyn,NY,11229
Madison Jewish Ctr,2989 Nostrand Ave,Brooklyn,NY,11229
St James Evangelical Lutheran,2776 Gerritsen Ave,Brooklyn,NY,11229
Three Hierarchs Greek Church,1724 Avenue P,Brooklyn,NY,11229
Augudath Israel Of Madison,2122 Avenue S,Brooklyn,NY,11229
Aberbach David Rabbi,1944 E 19th St,Brooklyn,NY,11229
St Brendan's Catholic Church,1525 E 12th St,Brooklyn,NY,11230
St Rose of Lima,269 Parkville Ave,Brooklyn,NY,11230
Avenue N Jewish Community Ctr,321 Avenue N,Brooklyn,NY,11230
Congregation Beth Torah,1061 Ocean Pky,Brooklyn,NY,11230
Persian Cong Of Flatbush,1434 Ocean Pky,Brooklyn,NY,11230
Young Israel Of Midwood,1694 Ocean Ave,Brooklyn,NY,11230
A ,712 E 17th St,Brooklyn,NY,11230
Ackerman Sheldon Rabbi,1358 E 9th St,Brooklyn,NY,11230
Adress Ira,1175 E 8th St,Brooklyn,NY,11230
Agudas Achim Congregation,1564 Coney Island Ave,Brooklyn,NY,11230
St Mary's Star-the Sea Chr,467 Court St,Brooklyn,NY,11231
Visitation Rectory,98 Richards St,Brooklyn,NY,11231
Adonai Seafarers Fellowship,45 Degraw St,Brooklyn,NY,11231
Our Lady-Czestochowa,183 25th St,Brooklyn,NY,11232
St Michael's Rc Church,352 42nd St,Brooklyn,NY,11232
Christ Fellowship Baptist Chr,7 Sumpter St,Brooklyn,NY,11233
Glover Memorial Baptist Church,2134 Dean St,Brooklyn,NY,11233
Liberty Baptist Church,19 Gunther Pl,Brooklyn,NY,11233
Metropolitan Missionary Bapt,869 Halsey St,Brooklyn,NY,11233
Mount Ollie Baptist Church,PO Box 330028,Brooklyn,NY,11233
Mt Ararat Baptist Church,425 Howard Ave,Brooklyn,NY,11233
Mt Lebanon Baptist Church,230 Decatur St,Brooklyn,NY,11233
Pleasant Grove Baptist,1927 Fulton St,Brooklyn,NY,11233
Our Lady of Loreto,124 Sackman St,Brooklyn,NY,11233
Our Lady-Presentation Church,1677 Saint Marks Ave,Brooklyn,NY,11233
St Marks Church of Christ,PO Box 330484,Brooklyn,NY,11233
St Phillips Episcopal Chr,265 Decatur St,Brooklyn,NY,11233
Good Tidings Gospel Hall,345 Malcolm X Blvd,Brooklyn,NY,11233
Holy House of Prayer Soup,1768 Saint Johns Pl,Brooklyn,NY,11233
Crown Heights Gospel,320 Rockaway Ave,Brooklyn,NY,11233
Pentecostal House of Prayer,1926 Prospect Pl,Brooklyn,NY,11233
Peterson Temple Cogic,487 Ralph Ave,Brooklyn,NY,11233
United House of Prayer,25 Sumpter St,Brooklyn,NY,11233
Zion Temple Church of God,172 Decatur St,Brooklyn,NY,11233
Universal Church Of God-christ,1775 Fulton St,Brooklyn,NY,11233
Goodwill Church Of God,1142 Herkimer St,Brooklyn,NY,11233
Original Church Of God,1660 Eastern Pky,Brooklyn,NY,11233
,47 Chauncey St,Brooklyn,NY,11233
Mamre Seventh Day Adventist,PO Box 176,Brooklyn,NY,11234
Mary Queen of Heaven,1395 E 56th St,Brooklyn,NY,11234
Saint Columba Church,2245 Kimball St,Brooklyn,NY,11234
Flatbush Park Jewish Ctr,6363 Avenue U,Brooklyn,NY,11234
Temple Sholom of Flatbush,2075 E 68th St,Brooklyn,NY,11234
Agape Christian Fellowship,888 E 56th St,Brooklyn,NY,11234
Flatlands Church Of God,4021 Flatlands Ave,Brooklyn,NY,11234
Temple Hillel Of Flatlands,2164 Ralph Ave,Brooklyn,NY,11234
Guardian Angel Rc Church,2978 Ocean Pky,Brooklyn,NY,11235
St Margaret Mary Rc Church,215 Exeter St,Brooklyn,NY,11235
St Marks Roman Catholic Chr,2609 E 19th St,Brooklyn,NY,11235
Avenue Z Jewish Ctr,875 Avenue Z,Brooklyn,NY,11235
Congregation Beth Shalom-Kings,2710 Avenue X,Brooklyn,NY,11235
Hebrew Alliance-Brighton Beach,2915 Brighton 6th St,Brooklyn,NY,11235
Associated Clergy,3119 Coney Island Ave,Brooklyn,NY,11235
Adai Paulose,2635 E 6th St,Brooklyn,NY,11235
Ahi Ezer Yeshiva,2433 Ocean Pky,Brooklyn,NY,11235
Al Mustafa Islamic Center,3126 Coney Island Ave,Brooklyn,NY,11235
Our Lady of Miracles Parish,757 E 86th St,Brooklyn,NY,11236
Sephardic Jewish Ctr-Canarsie,9320 Flatlands Ave,Brooklyn,NY,11236
Temple Emanu-El of Canarsie,1880 Rockaway Pky,Brooklyn,NY,11236
St Matthew's Lutheran Church,1187 E 92nd St,Brooklyn,NY,11236
Daybreak Ministries,PO Box 408,Brooklyn,NY,11236
Refuge Temple of Jesus Christ,679 Remsen Ave,Brooklyn,NY,11236
Young Israel Of Canarsie,1265 E 108th St,Brooklyn,NY,11236
Christian Church Of Canarsie,606 E 89th St,Brooklyn,NY,11236
Young Israel Of Redwood,619 E 76th St,Brooklyn,NY,11236
9111 Church LLC,9111 Church Ave,Brooklyn,NY,11236
Agape Tabernacle International Fllwshp,8712 Glenwood Rd,Brooklyn,NY,11236
St Brigid's Rc Church,409 Linden St,Brooklyn,NY,11237
Metro International Church,PO Box 370695,Brooklyn,NY,11237
Brown Memorial Baptist Church,484 Washington Ave,Brooklyn,NY,11238
Evening Star Baptist Church,265 Gates Ave,Brooklyn,NY,11238
St Peter Claver Rc Church,29 Claver Pl,Brooklyn,NY,11238
St Teresa-Avila Rc Church,563 Sterling Pl,Brooklyn,NY,11238
Cadman Memorial Church,350 Clinton Ave,Brooklyn,NY,11238
Evergreen Church Of God-christ,489 Washington Ave,Brooklyn,NY,11238
Bibleway House Of Blessings,675 Franklin Ave,Brooklyn,NY,11238
Bklyn Church Of Brethren,515 Classon Ave,Brooklyn,NY,11238
Bethel Church Of Nazarene,595 Classon Ave,Brooklyn,NY,11238
Churches East,551 Vandalia Ave,Brooklyn,NY,11239
St John Vianney Rc Church,14010 34th Ave,Queens,NY,11354
St Paul Chong Hasang Rc,3215 Parsons Blvd,Queens,NY,11354
St Joan of Arc Rc,132-00 35th Ave,Flushing,NY,11354
St Mel's Rc Church,2820 154th St,Flushing,NY,11354
Queens Christian Alliance Chr,13520 35th Ave,Flushing,NY,11354
Garden Jewish Ctr of Flushing,25-00 Parsons Blvd,Flushing,NY,11354
Temple Gates of Prayer,3820 Parsons Blvd,Flushing,NY,11354
Macedonia Ame Church,3722 Union St,Flushing,NY,11354
Full Gospel Ny Church,"13030 31st Ave, #4",Flushing,NY,11354
Bowne Street Community Church,14311 Roosevelt Ave,Flushing,NY,11354
Corona Congregational Church,132-00 34th Ave,Flushing,NY,11354
Evergreen Presbyterian Church,14133 33rd Ave,Flushing,NY,11354
Pure Presbyterian Church,14208 32nd Ave,Flushing,NY,11354
Council Of Korean Churches,3534 Union St,Flushing,NY,11354
Agin Charles G,28-18 147th St,Flushing,NY,11354
Korean Presbyterian Church,14317 Franklin Ave,Flushing,NY,11355
St Mary's Nativity Church,4602 Parsons Blvd,Flushing,NY,11355
Oversea Chinese Mission,4372 Bowne St,Flushing,NY,11355
Free Synagogue of Flushing,4160 Kissena Blvd,Flushing,NY,11355
Faith Bible Church,13320 41st Ave,Flushing,NY,11355
Choongsyn Korean Church,15311 Barclay Ave,Flushing,NY,11355
St Ann's Rectory,14230 58th Ave,Manhattan,NY,11355
St Fidelis Catholic Church,12306 14th Ave,Flushing,NY,11356
New York Mission Church,12301 18th Ave,Flushing,NY,11356
Holy Trinity Rc Church,1451 143rd St,Flushing,NY,11357
Pillars of Faith Full Gospel,PO Box 88,Queens,NY,11357
St Lukes Roman Catholic Church,1634 Clintonville St,Flushing,NY,11357
Lutheran Church Of Messiah,4215 165th St,Flushing,NY,11358
St Kevins Catholic Church,4521 194th St,Flushing,NY,11358
Queens Herald Church,4329 162nd St,Flushing,NY,11358
St Nicholas Greek Orthodox Chr,19610 Northern Blvd,Flushing,NY,11358
Covenant Church Pca,25-01 Francis Lewis Blvd,Flushing,NY,11358
Hyo Shin Bible Presbyterian,4215 166th St,Flushing,NY,11358
Korean Canaan Presbyterian,3505 162nd St,Flushing,NY,11358
Bay Terrace Jewish Ctr,1300 209th St,Flushing,NY,11360
Chabad of Bayside NE Queens,2606 213th St,Flushing,NY,11360
Grace Korean Presbyterian Chr,21650 28th Ave,Flushing,NY,11360
Church Community Baptist,4619 206th St,New York,NY,11361
Our Lady-Blessed Sacrament,3424 203rd St,Flushing,NY,11361
St Josaphat Rc Church Rectory,3432 210th St,Flushing,NY,11361
Bayside Jewish Ctr,20305 32nd Ave # 2,Flushing,NY,11361
Bayside United Methodist Chr,3820 Bell Blvd,Flushing,NY,11361
Shin Kwang Church of New York,3355 Bell Blvd,Flushing,NY,11361
Aerim Presbyterian Church,215-29 42nd Ave,Flushing,NY,11361
St Anastasia Rc Church,4514 245th St,Queens,NY,11362
Church El Renuevo Christain,240-01 52nd Ave,Flushing,NY,11362
Little Neck Jewish Ctr,4910 Little Neck Pky,Flushing,NY,11362
Marathon Jewish Community Ctr,24537 60th Ave,Flushing,NY,11362
Temple Torah of Little Neck,5427 Little Neck Pky,Flushing,NY,11362
Korean Joong Bu Church,25200 Horace Harding Expy S,Flushing,NY,11362
Community Church of Douglaston,3950 Douglaston Pkwy,Queens,NY,11363
St Sarkis Armenian Apostolic,3865 234th St,Flushing,NY,11363
Eun Hae Presbyterian Church,4337 249th St,Flushing,NY,11363
American Martyrs,7943 Bell Blvd,Queens,NY,11364
St Robert Bellarmine Rc Chr,5615 213th St,Flushing,NY,11364
Jewish Center of Bayside Oaks,5035 Cloverdale Blvd,Flushing,NY,11364
Oakland Jewish Ctr,6135 220th St,Flushing,NY,11364
Colonial Church of Bayside,5402 217th St,Flushing,NY,11364
Love of Christ Presbyterian,20908 48th Ave,Flushing,NY,11364
Watbuddsatsai,22015 Horace Harding Expy,Flushing,NY,11364
Young Israel of Hillcrest,16907 Jewel Ave,Flushing,NY,11365
Hillcrest Jewish Ctr,18302 Union Tpke,Flushing,NY,11366
Queen of Peace Rc Church,14136 77th Ave,Flushing,NY,11367
Catholic Newman Ctr,6530 Kissena Blvd,Flushing,NY,11367
Congregation Aha Vas Yisrael,14702 73rd Ave,Flushing,NY,11367
Sephardic Congregation-Kgh,14141 72nd Ave,Flushing,NY,11367
Lutheran Church of Redeemer,15716 65th Ave,Flushing,NY,11367
St Paul the Apostle Church,9816 55th Ave,Queens,NY,11368
Mt Horeb Baptist Church,109-20 34th Ave,Queens,NY,11368
Our Lady of Sorrows Church,10411 37th Ave,Flushing,NY,11368
St Leo Church,10405 49th Ave,Flushing,NY,11368
Greek Orthodox Church of Crna,3805 98th St,Flushing,NY,11368
Atonement Lutheran Church,3061 87th St,Flushing,NY,11369
St Gabriel's Rc Church,2626 98th St,Flushing,NY,11369
Our Lady of Fatima Church,2502 80th St,Flushing,NY,11370
St Marks Ame Church,9518 Northern Blvd,Flushing,NY,11372
Perfect Liberty Church,3756 76th St,Flushing,NY,11372
New York Cho Dae Church,7117 Roosevelt Ave,Flushing,NY,11372
St Adalbert Catholic Church,5229 83rd St,Queens,NY,11373
Ascension Church,8613 55th Ave,Flushing,NY,11373
St Bartholomews Church,4322 Ithaca St,Flushing,NY,11373
Iglesia Evangelica Cristo,8914 48th Ave,Flushing,NY,11373
New Life Fellowship Church,8210 Queens Blvd,Flushing,NY,11373
Grace Chinese Lutheran Church,4333 91st Pl,Flushing,NY,11373
Korean Evangelical Church-Ny,8822 Corona Ave,Flushing,NY,11373
New York Bethzatha Church-God,8520 57th Ave,Flushing,NY,11373
Presbyterian Church of Newtown,5405 Seabury St,Flushing,NY,11373
Reformed Church of Newtown,4920 87th St,Flushing,NY,11373
Our Lady Queen of Martyrs,11006 Queens Blvd,Queens,NY,11374
Our Lady of the Angelus Church,6363 98th St,Queens,NY,11374
Our Saviour Lutheran Church,6433 Woodhaven Blvd,Flushing,NY,11374
Our Lady of Mercy Church Rctry,7001 Kessel St,Flushing,NY,11375
Queens Synagogue Mikveh,7548 Grand Central Pkwy,Flushing,NY,11375
Reform Temple of Forest Hills,7111 112th St,Flushing,NY,11375
Sephardic Jewish Ctr,6767 108th St,Flushing,NY,11375
Young Israel of Forest Hills,7100 Yellowstone Blvd,Flushing,NY,11375
Church in the Gardens,50 Ascan Ave,Flushing,NY,11375
First Korean Presbyterian Chr,3760 61st St,Queens,NY,11377
St Mary's Help of Christian,7031 48th Ave,Flushing,NY,11377
St Teresa's Rc Church Rectory,5020 45th St,Flushing,NY,11377
Little Flock Church,6938 47th Ave,Flushing,NY,11377
Calvary Korean Presbyterian,6020 Broadway,Flushing,NY,11377
Korean Church of Eternal Life,3705 54th St,Flushing,NY,11377
Holy Cross Roman Catholic Chr,6121 56th Rd,Flushing,NY,11378
Trinity-St Andrew's Lutheran,6006 60th Ave,Flushing,NY,11378
Maspeth United Methodist Chr,6635 58th Ave,Flushing,NY,11378
Our Lady of Hope Catholic Ch,6127 71st St,Flushing,NY,11379
Resurrection Ascension Church,6111 85th St,Flushing,NY,11379
St Margaret's Rc Church,6605 79th Pl,Flushing,NY,11379
Covenant Lutheran Church,6959 60th Ln,Queens,NY,11385
Lutheran Church-the Ascension,7803 78th Ave,Queens,NY,11385
Our Lady-the Miraculous Medal,6281 60th Pl,Flushing,NY,11385
St Aloysius Roman Catholic Chr,382 Onderdonk Ave,Flushing,NY,11385
St Matthias Rc Church,5815 Catalpa Ave,Flushing,NY,11385
St Pancras Church,7222 68th St,Flushing,NY,11385
Iglesia Cristiana Inc,1640 Hancock St,Flushing,NY,11385
St John's Ridgewood Untd Meth,610 Seneca Ave,Flushing,NY,11385
Lighthouse Assembly Of God,7129 68th Pl,Glendale,NY,11385
525 Made In America,80-00 Cooper Ave,Glendale,NY,11385
Albanian American Islamic Center,72-24 Myrtle Ave,Glendale,NY,11385
Mount Moriah Ame Church,11620 Francis Lewis Blvd,Jamaica,NY,11411
New Jerusalem Baptist Church,PO Box 110402,JAMAICA,NY,11411
Revealed Word Christian Ctr,PO Box 110414,JAMAICA,NY,11411
Christ Memorial Church Baptist,18712 Linden Blvd,New York,NY,11412
St Albans Baptist Church,196-02 119th Ave,Queens,NY,11412
Humble Heart Christian Church,19418 120th Ave,Queens,NY,11412
Presbyterian Church-St Albans,19004 119th Ave,Queens,NY,11412
Oneness Pentecostal Tabernacle,PO Box 502,JAMAICA,NY,11412
Linden Boulevard Seventh Day,22820 137th Ave,Jamaica,NY,11413
St Mary Magdalenes Catholic,13611 218th St,Jamaica,NY,11413
Abundant Life Learning Center,231-19 128th Rd,Jamaica,NY,11413
Agape Church Of God,138-35 Springfield Blvd,Jamaica,NY,11413
St Luke Baptist Church,133-21 232nd St,Queens,NY,11413
Epiphany Lutheran Church,22801 130th Ave,Queens,NY,11413
Evangel Temple,227-10 Merrick Blvd,Queens,NY,11413
Our Lady of Grace Church,10005 159th Ave,Queens,NY,11414
St Barnabas Lutheran Church,15919 98th St,Jamaica,NY,11414
Congregation Shaare Tova,PO Box 249,JAMAICA,NY,11415
St Stanislaus Rc Church,88-10 102nd Ave,Queens,NY,11416
True Jesus Church Inc,9602 95th Ave,Queens,NY,11416
Our Lady of Cenacle Church,13606 87th Ave,Jamaica,NY,11418
Bethlehem Church,8937 Lefferts Blvd,Jamaica,NY,11418
Price Memorial Baptist Church,107-06 Van Wyck Expy,Queens,NY,11419
St Benedict Joseph Labre Ch,9440 118th St,Queens,NY,11419
Our Lady of Perpetual Help Chr,11150 115th St,Queens,NY,11420
First Freedom Baptist Church,13208 Rockaway Blvd,Jamaica,NY,11420
St Teresa of Avila Rc Church,10926 130th St,Queens,NY,11420
St John Episcopal Church,13304 109th Ave,Queens,NY,11420
Dunton Presbyterian Church,10929 135th St,Queens,NY,11420
Throop Memorial Presby Church,14017 243rd St,Jamaica,NY,11422
St Clare Rc Church,13735 Brookville Blvd,Queens,NY,11422
St Gabriel's Anglican Church,19610 Woodhull Ave,Jamaica,NY,11423
St Joseph's Episcopal Church,205-99 100th Ave,Jamaica,NY,11423
Iglesia Alianza Cristiano,8916 184th St,Jamaica,NY,11423
Temple Israel of Jamaica,18815 McLaughlin Ave,Jamaica,NY,11423
Young Israel of Jamaica Ests,8310 188th St,Jamaica,NY,11423
Hollis Presbyterian Church,10050 196th St,Jamaica,NY,11423
Refuge Church Of Christ,102-98 187th St,Jamaica,NY,11423
St Gerard Magella Catholic Chr,18816 91st Ave,Queens,NY,11423
St Gregory the Greats Church,24220 88th Ave,Queens,NY,11426
Bellerose Assembly of God,24015 Hillside Ave,Queens,NY,11426
Young Israel of Holliswood,8625 Francis Lewis Blvd,Jamaica,NY,11427
Incarnation Church Rc,8943 Francis Lewis Blvd,Queens,NY,11427
Evangelical Lutheran Church,9210 217th St,Jamaica,NY,11428
Embury United Methodist,22020 94th Dr,Queens,NY,11428
India Pentecostal Church,21458 Jamaica Ave,Queens,NY,11428
Maranatha Baptist Church,112-46 Springfield Blvd,Queens,NY,11429
St Joachim ,21826 105th Ave,Queens,NY,11429
First Revelation Church,21531 99th Ave,Queens,NY,11429
Bethel Gospel Tabernacle,PO Box 310540,JAMAICA,NY,11431
Tabernacle-Prayer-All People,PO Box 3150,JAMAICA,NY,11431
Bethany French Baptist Church,9021 160th St,Jamaica,NY,11432
Bethesda Missionary Baptist,17909 Jamaica Ave,Jamaica,NY,11432
Immaculate Conception-Jamaica,8645 Edgerton Blvd,Jamaica,NY,11432
Rockwood Park Jewish Ctr,159-01 84th Ave,Jamaica,NY,11432
Christian Fellowship Ctr,8760 Chevy Chase St,Jamaica,NY,11432
Highland Church,16020 Highland Ave,Jamaica,NY,11432
Greek Orthodox Community,8435 152nd St,Jamaica,NY,11432
7Th Day Adventist Church,88-28 163rd St,Jamaica,NY,11432
Ahlemeyer R,88-19 Parsons Blvd,Jamaica,NY,11432
Iglesia Alianza Christiana,16615 89th Ave,Queens,NY,11432
Bethany Baptist Church,15711 111th Ave,Jamaica,NY,11433
Glorious Church Of God,17138 107th Ave,Jamaica,NY,11433
Community Church Of Christ,16704 108th Ave,Jamaica,NY,11433
Amity Baptist Church,16412 108th Ave,Jamaica,NY,11433
Christ Pentecostal Temple,10945 157th St,Jamaica,NY,11433
Universal Church Of God,10934 Guy R Brewer Blvd,Jamaica,NY,11433
Abraham Thompson Memorial,169-03 107th Ave,Jamaica,NY,11433
Mt Zion Baptist Church,106-60 Union Hall St,Queens,NY,11433
Merrick Park Baptist Church,12002 Marsden St,Jamaica,NY,11434
New Hope Lutheran Church,16724 118th Ave,Jamaica,NY,11434
Rush Temple Ame Zion Church,11948 Sutphin Blvd,Jamaica,NY,11434
Springfield Gardens United Mth,13129 Farmers Blvd,Jamaica,NY,11434
Tabernacle Community Cme Chr,122-40 Farmers Blvd,Jamaica,NY,11434
Grace Moravian Church,17840 137th Ave,Jamaica,NY,11434
Bethel Assembly of God,150-00 123rd Ave,Jamaica,NY,11434
Christ Church Intl,16929 144th Rd,Jamaica,NY,11434
Hatian Church of God,180-99 Baisley Blvd,Jamaica,NY,11434
Life Line Pentecostal,11814 Merrick Blvd,Jamaica,NY,11434
St Albans Congregational Chr,17217 Linden Blvd,Jamaica,NY,11434
Holy Order Of Cerubim,11909 Sutphin Blvd,Jamaica,NY,11434
Rehoboth House Of Praise,14211 Farmers Blvd,Jamaica,NY,11434
Abiding Word Ministries,116-67 Sutphin Blvd,Jamaica,NY,11434
Aims Of Modzawe,115-62 Sutphin Blvd,Jamaica,NY,11434
Morning Star Baptist Church,114-44 Merrick Blvd,Queens,NY,11434
New Star Baptist Church,142-14 Farmers Blvd,Queens,NY,11434
Old Mt Zion Baptist Church,115-65 157th St,Queens,NY,11434
Christ the King Roman Catholic,14539 Farmers Blvd,Queens,NY,11434
St Bonaventure Church,11458 170th St,Queens,NY,11434
St Mary Gate of Heaven,137-00 101st Ave,Jamaica,NY,11435
Brooks Memorial Methodist Chr,14322 109th Ave,Jamaica,NY,11435
Christ Apostolic Church-Amer,10802 Sutphin Blvd,Jamaica,NY,11435
